88,MOORE AND LUMLEY,1
88,MILLWOOD AND SOUTHVALE,1
88,MILLWOOD AND REDWAY,1
88,MILLWOOD AND OVERLEA,1
88,MILLWOOD AND LAIRD,1
88,ST CLAIR AND MT PLEASA,1
927,DUNDAS AND AUKLAND,1
927,AUKLAND AND DUNDAS,1
88,WICKSTEED AND LAIRD,1
927,BELFIELD AND ATTWELL,1
89,ALBION RD. AT WESTON R,1
89,ALBION AND WILSON,1
927,BELFIELD AND BROCKPORT,1
927,BROCKPORT AND BELFIELD,1
88,WICKSTEED AND LESLIE,1
88,WELLAND AND MOORE,1
88,ST. CLAIR STATION,1
88,WELLAND AND HEATH,1
927,BURNHAMTHORPE AND THE,1
927,DIXON AND HIGHWAY 27,1
88,VANDERHOOF AND BRENTCL,1
927,DIXON AND KELFIELD,1
927,DRIFTWOOD AND YEWTREE,1
89,WESTON AND KING ST (N,1
89,WESTON AND LAMBTON,1
9,ST CLAIR AND ANDREW,1
925,DON MILLS AND ST DENNI,1
9,BUSHBY AND MCCOWAN,1
9,BIRCHMOUNT AND ST CLAI,1
9,BELLAMY E OF CEDAR BRA,1
9,BELLAMY AND TRUDELL,1
9,BELLAMY AND PROGRESS,1
924,VICTORIA PARK AND CASS,1
924,VICTORIA PARK AND CRAI,1
924,VICTORIA PARK AND DAWE,1
9,BELLAMY AND NELSON,1
924,VICTORIA PARK AND HOLS,1
9,BELLAMY AND GRACE,1
9,BELLAMY AND ELLSMERE,1
9,BELLAMY AND ELLESMERE,1
924,VICTORIA PARK AND HWY,1
9,BELLAMY AND CORPORATE,1
924,VICTORIA PARK AND BREN,1
9,ELLESMERE AND BELLAMY,1
924,STEELES LOOP,1
92,WOODBINE/QUEEN LOOP,1
92,WOODBINE AND STRATHMOR,1
92,WOODBINE AVE AND WOODB,1
9,SCARBOROUGH TOWN CENTR,1
92,WOODBINE BEACH LOOP,1
9,RENDORTH STATION,1
9,PROGRESS AND GRANGEWAY,1
9,MCCOWAN STATION,1
9,MCCOWAN AND BRIDLEGROV,1
92,WOODINE AND MERRILL,1
92,YORK MILLS AND HARRISO,1
924,BIRCHMOUNT AT ELLESMER,1
9,MCCOWAN AND EGLINTON,1
924,DANFORTH AND LEYTON,1
9,MCCOWAN AND CREE,1
9,701 WARDEN AVE,1
9,527 BIRCHMOUNT RD,1
924,VICTORIA PARK AND LAWR,1
925,DON MILLS AND DUNCAN M,1
89,WESTON AND WRIGHT,1
89,WESTON AND WILSON,1
89,WESTON AND WILBY,1
924,WARDEN AND STEELES,1
925,DANFORTH AND MIDLAND,1
925,DIXON AND MARTIN GROVE,1
89,WESTON AND SENECA,1
89,WESTON RD AND ALBION,1
89,WESTON AND NORTHLAND,1
925,DON MILLS AND GATEWAY,1
89,WESTON AND LITTLE AVE,1
925,DON MILLS AND GODSTONE,1
89,WESTON AND LAWRENCE (,1
925,DON MILLS AND GREEN BE,1
89,WESTON AND YORK,1
924,VICTORIA PARK AND TERR,1
9,1148 BELLAMY RD,1
924,VICTORIA PARK AND MCNI,1
899,TRANSIT ROAD - WILSON,1
899,KEELE AND DUNDAS WEST,1
899,DANFORTH AND MIDLAND,1
899,COMSTOCK AND WARDEN,1
89,WILSPN GARAGE,1
89,WILSON STATION,1
924,VICTORIA PARK AND MEAD,1
89,WESTON RD AND OAK ST,1
924,VICTORIA PARK AND PATR,1
89,WILSON AND WALSH,1
89,WILSON AND JETHRO,1
89,WILSON AND ALBION,1
89,WESTON S OF EGLINTON,1
924,VICTORIA PARK AND SHEP,1
84,SHEPPARD AVE JUST EAST,1
935,PIONEEDR VILLAGE STATI,1
952,DIXON AND SKYWAY,1
75,QUEENS QUAY AND DOCK,1
95,EGLINTON AND YONGE,1
75,SHERBOURNE AND BLOOR (,1
95,ELLESEMERE AND DUNDALK,1
95,ELLESMER AND MARKHAM,1
95,ELLESMERE AND BELLAMY,1
95,ELLESMERE AND BIRCHMON,1
95,ELLESMERE AND BIRCHMOU,1
75,SHERBORNE AND ROSEDALE,1
75,SHEBROUNE AND BLOOR,1
95,ELLESMERE AND BIRKDALE,1
75,SHEBOURNE AND LAKE SHO,1
75,ROSEDALE STATION,1
75,RICHMOND AND SHERBOURN,1
75,QUEENS QUAY AND RICHAR,1
75,QUEENS QUAY AND JARVIS,1
75,SHERBOURNE AND BLOOT,1
95,CENTENARY HOSPITAL LOO,1
75,SHERBOURNE AND CALRTON,1
75,SHERBOURNE AND ESPLANA,1
945,KIPLING AND REDWATER,1
75,SHERBOURNE AND HOWARD,1
945,KIPLING AND RONSON,1
945,KIPLING AND SNARESBROO,1
945,KIPLING AND THE WESTWA,1
945,MARTIN GROVE AND STEEL,1
945,SLPK,1
95,BIRCHMOUNT AND ELLESME,1
75,SHERBOURNE AND ELM,1
945,STEELES AND KIPLING,1
95,1265 MILITARY TRAIL,1
95,401 E EAST OF LESLIE,1
95,5050-5068 SHEPPARD AVE,1
95,51 PRINCE WILLIAM CRT,1
95,ELLESMERE AND CROCUS,1
75,QUEEN'S QUAY AND RICH,1
74,MT PLEASANT AND GLENEC,1
75,MIDLAND AND MIDWEST,1
75,ESPLANADE FROM LOWER J,1
95,ELLESMERE AND MILTARY,1
75,BELMONT AND DAVENPORT,1
75,10 LOWER JARVIS,1
741,FINCH WEST STATION,1
74,ST. CLAIR STATION,1
95,ELLESMERE AND MONDEO,1
95,ELLESMERE AND MORRISH,1
95,ELLESMERE AND N OF KIN,1
95,ELLESMERE AND PARKINGT,1
74,SHERWOOD AND MT PLEASA,1
74,MT PLEASANT AND ROEHAM,1
74,MT PLEASANT AND MANOR,1
95,ELLESMERE AND POLLARD,1
74,MT PLEASANT AND GLENGO,1
75,ESPLANDE AND JARVIS,1
75,GLEN AND ELM,1
75,HIGHLAND AND ROXBOUROU,1
75,LOWER JARVIS AND QUEE,1
75,MAPLE AND SHERBOURNE,1
75,LOWER SHERBOURNE AND T,1
95,ELLESMERE AND DEWEY,1
75,LOWER SHERBOURNE AND L,1
75,LOWER SHERBOURNE AND F,1
75,LOWER SHERBOUNE AND LA,1
95,ELLESMERE AND DORMINGT,1
75,JARVIS AND ESPLANADE,1
95,ELLESMERE AND GARDNER,1
75,LOWER JARVIS AND ESPLA,1
75,LAKESHORE AND DON ROAD,1
95,ELLESMERE AND HELICON,1
75,KEELE AND HIGHWAY 401,1
95,ELLESMERE AND KINGSTON,1
945,KIPLING AND PANARAMA,1
945,KIPLING AND KIDRON VAL,1
75,SHERBOURNE AND ISABELL,1
945,KIPLING AND JOHN GARLA,1
76,ROYAL YORK AND NEW CAS,1
76,ROYAL YORK AND MIMICO,1
943,STEELES AND REDLEA,1
944,20 KIPLING AVE,1
944,COLONEL SAMUAL SMITH L,1
76,ROYAL YORK AND GLENROY,1
76,ROYAL YORK AND DELROY,1
76,ROYAL YORK AND DARTMOU,1
76,ROYAL YORK AND CAVELL,1
944,COLONEL SAMUEL SMITH L,1
76,ROYAL YORK AND ALBANI,1
76,ROYAL YOK STATION,1
76,ROYAL TORK AND BLOOR,1
944,COLONEL SAMUEL SMITH P,1
76,QUEENSWAY AND GRAND,1
76,ROYAL YORK AND NEWCAST,1
76,ROYAL YORK AND ST ALBA,1
943,KENNEDY STATION,1
941,YORKTOWN AND TRETHEWEY,1
941,WESTON AND ROGERS,1
77,QUEENSWAY AND SOUTH KI,1
77,MORNINGSIDE AND DURIE,1
77,JANE AND ST CLAIR,1
77,BLOOR AND RUNNYMEDE,1
77,BATHURST AND BAYCREST,1
77,400 EVANS AVE,1
76,ROYAL YORK AND THE QUE,1
76,WILSON STATION,1
943,KENNEDY AND ELLESMERE,1
76,STEELES AND DUFFERIN,1
943,KENNEDY AND HWY 401,1
943,KENNEDY AND STEELES,1
76,ROYAL YORK AND YORKVIE,1
944,COLONIAL SAM SMITH LOO,1
76,MIMICO AND ROYAL YORK,1
76,MIMICO AND LAKESHORE,1
75,SHERBOURNE AND RICHMON,1
75,SHERBOURNE AND WELLSLE,1
945,FINCH AND KIPLING,1
945,KIPLING AND ALBION,1
945,KIPLING AND DIXON,1
945,KIPLING AND EGLINTON,1
75,SHERBOURNE AND ROSEDAL,1
75,SHERBOURNE AND MAPLE A,1
75,SHERBOURNE S OF WELLES,1
945,KIPLING AND FARR,1
75,SHERBOURNE AND MAPLE,1
945,KIPLING AND FINCH,1
945,KIPLING AND HENLEY,1
75,SHERBOURNE AND LAKESHO,1
945,KIPLING AND HINTON,1
945,EGLINTON AND SCARLETT,1
945,DON MILLS STATION,1
76,MIMICO AND LAKE SHORE,1
75,THE ESPLANADE AND SHER,1
76,MARINE PARADE,1
944,COLONIAL SAMUAL SMITH,1
944,COLONIAL SAMUEL SMITH,1
944,EVANS AND KIPLING,1
76,EVANS AND CARNARVON,1
75,YONGE AND QUEENS QUAY,1
944,KIPLING AND BLOOR,1
945,ALBION AND HWY 27,1
944,KIPLING AND LAKESHORE,1
75,SOUTH AND GLEM,1
75,SHERBOURNE WELLESLEY T,1
944,KIPLING AND THE QUEENS,1
945,400 AND JANE,1
945,ALBION AND BARKER,1
95,ELLESMERE AND PRINCIPA,1
74,MT PLEASANT AND EGLINT,1
935,STEELES AND JANE,1
95,YORK MILLS AND DON VAL,1
95,VICTORIA PARK AND ELLE,1
72,PAPE AND QUEEN,1
95,VICTORIA PARK AND PARK,1
72,PAPE AND HAZELWOOD,1
72,PAPE AND DANFORTJ,1
95,WARDEN AND 401,1
72,PAPE AND CARLAW,1
95,WESTON AND JANE,1
95,WILSON STATION,1
95,YONGE AND WILLIAM CARS,1
72,LIPTON AND PAPE,1
72,LAKESHORE AND CHERRY S,1
72,LAKESHORE AND CHERRY,1
95,YORK MILLS AND BIRCHWO,1
72,LAKE SHORE AND CHERRY,1
72,PAPE AND WROXTER,1
95,UTSC LOOP,1
72,PARLIAMENT AND LAKESHO,1
72,WARDEN AND LAWRENCE,1
73,400 EVANS AVE,1
95,RYLANDER AND KINGTON,1
95,RYLANDER AND SHEPPARD,1
95,SCARBOROUGH COLLEGE LO,1
725,PAPE STATION,1
72,WELLINGTON AND YONGE,1
95,SHEPPARD AND KINGSTON,1
95,SHEPPARD STATION,1
72,VILLIERS AND DON ROADW,1
72,VILLERS AND MUNITION,1
72,SAULTER AND VILLIERS,1
95,SHEPPARD AND YONGE,1
72,QUEENS QUAY AND SHERBO,1
72,QUEEN AND PAPE,1
72,KINGSTON AND MAIN,1
72,GERRARD AND CARLAW,1
95,ELLESMERE AND SCARBORO,1
95,YORK MILLS AND FENN,1
9505,KINGSTON ROAD AND GUIL,1
952,ARROW GARAGE,1
952,DIXON AND ATWELL,1
952,DIXON AND CHETTA,1
72,BAY AND QUEENS QUAY,1
952,DIXON AND HWY 401,1
72,BAY AND LAKE SHORE,1
952,DIXON AND ISLINGTON,1
952,DIXON AND MARTINGROVE,1
72,BATHURST AND GREENWIN,1
72,743 PAPE AVE,1
71,WESTON AND OXFORD,1
71,WESTON AND LAMBTON,1
71,WESTON AND EGLINTON,1
71,WESTON AND DENNIS,1
95,YORKMILLS AND BAMBURY,1
72,CARLAW AND LAKESHORE,1
95,YORK MILLS ROAD AND LA,1
72,COXWELL AND COSBURN,1
95,YORK MILLS AND FENNSID,1
95,YORK MILLS AND GLENGRO,1
95,YORK MILLS AND HARRISO,1
95,YORK MILLS AND LESMILL,1
95,YORK MILLS AND SANDFIE,1
72,DON MILLS AND EGLINTON,1
72,COSBURN AND COXWELL,1
72,CARLAW AND VICTOR,1
95,YORK MILLS AND SENSIDE,1
95,YORK MILLS AND UPPER H,1
72,COMMISSIONERS AND BOUC,1
72,COMMISIONERS AND BOUCH,1
95,YORK MILLS AND VALLEYW,1
95,YORK MILLS E OF YONGE,1
73,69 ALBION,1
73,ALBION AND ARCOT,1
73,ALBION AND BANKFIELD,1
95,PARKWOODS VILLAGE DR A,1
73,RUNNYMEDE N OF DUNDAS,1
95,FINCH AND MILLLIKEN,1
95,KENNEDY AND ELLESMERE,1
73,ROYAL YORK AND WESTRID,1
73,ROYAL YORK AND WESTON,1
73,ROYAL YORK AND USHER,1
73,ROYAL YORK AND SUMMITC,1
73,ROYAL YORK AND LA ROSE,1
73,ROYAL YORK AND GLENDAR,1
73,ROYAL YORK AND EGLINTO,1
73,ROYAL YORK AND EDGEHIL,1
73,ROYAL YORK AND EDENBRI,1
73,ROYAL YORK AND ANGLESE,1
73,ROAYL YORK STATION,1
73,ROAYAL YORK STATION,1
73,SCARLET AND LA ROSE,1
73,SCARLETT AND LA ROSE,1
95,ELLESMERE AND YORK MIL,1
74,DONCLIFFEE LOOP,1
74,MT PLEASANT AND DAVISV,1
74,MOUNT PLEASANT AND LAW,1
74,MOUNT PLEASANT AND HIL,1
74,MOUNT PLEASANT AND BRO,1
95,ELLESMERE AND WATSON,1
74,HILLSDALE AND MOUNT PL,1
74,DONCLIFE LOOP,1
73,STEELES AND YONGE,1
74,1800 MT PLEASANT RD,1
73,WESTON RD AND KNOB HIL,1
73,WESTON AND WALSH,1
95,ELLESMERE AND WYE VALL,1
73,WESTON AND ALBION,1
73,WALSH AND WESTON,1
73,PORTLAND AND ROYAL YOR,1
73,MAIN STREET STATION,1
73,LA ROSE AVE AND W SCAR,1
73,ALBION AND SHENDALE,1
95,MALVERN GARAGE,1
95,MARKHAM AND ELLESMERE,1
73,ALBOIN AND WESTON RD,1
95,MARKHAM AND PASSMORE,1
73,ALBION AND WESTMORE,1
73,ALBION AND SILVERSTONE,1
95,MEADOWVALE AND ELLESME,1
73,BLOOR AND KEELE,1
95,MIDLAND AND ELLESMERE,1
73,ALBION AND HIGHWAY 27,1
95,OLD YORK MILLS AND YON,1
95,PARKWOOD AND VICTORIA,1
95,PARKWOODS VILLAGE AND,1
73,ALBION AND CALSTOCK,1
73,BATHURST AND BLOOR,1
95,LESLIE AND HIGHWAY 401,1
95,KINGSTON AND PORT UNIO,1
73,JANE AND WILSON,1
95,KINGSTON AND RILANDER,1
73,KNOBHILL & WESTON,1
73,KNOB HILL DR AND WESTO,1
95,KINGSTON AND SHEPPARD,1
73,KIPLING AND ALBION,1
73,KENNEDY AND RADNOR,1
73,ISLINGTON AND ALBION,1
95,KINGSTON W/B ON RAMP,1
95,KINGSTON RD AND RYLAND,1
73,HWY 27 N OF 401,1
73,HIGHWAY 27 AND ALBION,1
73,EGLINTON AND ROYAL YOR,1
73,EGLINTON AND KENNEDY,1
73,DANFORTH AND LILY CUP,1
941,WESTON AND RAY,1
941,TRETHEWEY AND EGLINTON,1
941,THRETHEWEY AND CLEARVI,1
939,FINCH AND OPPOSITE WAL,1
939,FINCH AND DUDLEY,1
939,FINCH AND LINUS,1
82,SOUTH AND CRESENT ROAD,1
82,SHERBOURNE AND BLOOR,1
82,SCHOLFIELD AND HIGHLAN,1
939,FINCH AND MORNINGSIDE,1
82,MACLENNAN AND SUMMERHI,1
82,MACLENNAN AND EDGAR,1
82,GLENN AND DOUGLAS,1
939,FINCH AND NEILSON,1
82,GLEN AND SOUTH,1
82,EDGER AND SCHOLFIELD,1
82,DOUGLAS AND GLEN ROAD,1
82,DOUGLAS AND GLEN,1
82,CRESENT AND MOUNT PLEA,1
82,SUMMERHILL AND MCCLAIN,1
939,FINCH AND CHARTLAND,1
83,1006 GREENWOOD AVE,1
939,FINCH AND BATHURST,1
83,JONES AND DANFORTH,1
83,JONES AND BOULTBEE,1
83,GERRARD AND JONES,1
83,DONLAND STATION,1
83,DONLAND AND STRATHMORE,1
83,DANFORTH AND VICTORIA,1
83,COXWELL STATION,1
939,FINCH AND BRIDLETOWN C,1
83,COMMISSIONERS AND LESL,1
83,COMMISSIONER OUTSIDE W,1
83,580 COMMISSIONERS ST -,1
83,545 COMMISSIONERS,1
83,1606 DANFORTH AVE,1
83,1272 DANFORTH AVE,1
82,CRESCENT RD AND W OF M,1
82,CRESCENT AND SOUTH,1
77,SOUTH KINGSWAY AND RIP,1
82,CRESCENT AND LAMPORT,1
81,O'CONNOR AND PAPE,1
81,MILLWOOD BRIDGE,1
939,FINCH AND YONGE,1
939,FINCH EXPRESS,1
81,KEELE STATION,1
81,EGLINTON GARAGE,1
81,DAVENPORT AND DUPONT,1
939,FIND AND DON MILLS,1
939,GASPE AND FINCH,1
939,MCCOWAN AND BAYVIEW,1
939,MCCOWAN AND COMMANDER,1
81,49 THORNCLIFFE PARK,1
939,MCCOWAN AND MILNER,1
80,THE QUEENSWAY AND ZORR,1
80,THE QUEENSWAY AND WIND,1
81,OVERLEA AND MILLWOOD,1
939,FINCH AND WILLOWDALE,1
939,FINCH AND WELLINGTON,1
81,STEELES AND MARTIN GRO,1
81,WARDEN AND HYMUS,1
81,TORNCLIFFE PARK AND MI,1
939,FINCH AND PHARMACY,1
81,THORNCLIFFE,1
81,THORNCLIFF PK DR AND O,1
81,THIRNCLIFFE AND OVERLE,1
81,PSPE STATION,1
81,PAPE AND GAMBLE,1
81,PAPE AND TORRENS AVE,1
939,FINCH AND SANHURST CIR,1
81,PAPE AND RIVERCOURT,1
939,FINCH AND TAPSCOTT,1
939,FINCH AND VIRGILWOOD,1
81,PAPE AND O'CONNOR,1
83,JONES AND DUNDAS,1
939,FINCH AND ALAMOSA (W O,1
939,FINCH ADN WARDEN,1
939,ENTIRE ROUTE,1
84,SHEPPARD AND DUFFERIN,1
84,SHEPPARD AND BEECROFT,1
937,ISLINGTON AND RATHBURN,1
937,ISLINGTON AND THE WEST,1
937,ISLINGTON AND WESTWAY,1
84,SHEPPARD AND ARROW ROA,1
84,SHEPPARD AND ARLETA,1
84,SHEPPARD AND ALLEN,1
84,SHEPPARD AND ABRAHAM W,1
84,SHEPPAR-YONGE STATION,1
84,SHAPPARD AND MIN,1
84,PAPE STATION,1
937,ISLINTON AND DIXON,1
84,ORMONT AND SIGNET,1
84,OAKDALE AT FINCH (S OF,1
937,ISLINGTON AND KINGSVIE,1
84,SHEPPARD AND JANE (WES,1
937,ISLINGTON AND ELMHURST,1
84,SHEPPARD AND TUSCAN,1
84,SHEPPARD AND YATES CAS,1
935,STEELES AND NORTH WEST,1
84,SHEPPARD AND WILMINGTO,1
84,SHEPPARD AND WESTON,1
935,TRETHEWEY AND JANE,1
84,SHEPPARD AND WELBECK,1
937,BLOOR AND ISLINGTON,1
937,ISLINGTON AND DIXON,1
84,SHEPPARD AND SENLAC,1
84,SHEPPARD AND RIVALDA R,1
937,ISLINGTON AND ALBION,1
84,SHEPPARD AND RIVALADA,1
937,ISLINGTON AND BEAUMOND,1
84,SHEPPARD AND KODIAK,1
84,OAKDALE AND FINCH,1
84,NORFINCH AND STEELES,1
84,MCNICOLL AND KENNEDY,1
83,STRATHMORE AND DONLAND,1
84,ARROW AND FINCH,1
84,88 THURROCK,1
84,1030 SHEPPARD WEST,1
83,WHEELTRANS LAKESHORE G,1
939,216 FINCH AVE E,1
83,VICTORIA PARK AND PARK,1
83,SHEPPARD STATION,1
84,BATHURST AND SHEPPARD,1
83,QUEEN AND LESLIE,1
83,QUEEN AND JONES,1
939,BAYVIEW AND FINCH,1
83,O'CONNOR AND COXWELL,1
83,LESLIE AND COMMISIONER,1
939,DUFFERIN AND KING,1
84,ARROW DIVISION,1
84,BRADSTOCK AND E OF WES,1
84,KEELE AND SHEPPARD,1
84,FINCH AND OAKDALE,1
937,ISLINTON STATON TO STE,1
84,HOWARD MOSCOW WAY,1
84,GRANDRAVINE AND SENTIN,1
84,GRAND RAVINE AND KEELE,1
84,GARYRAY AND NORLECO,1
937,LONG BRANCH LOOP,1
84,FINCH AND JANE,1
84,BRADSTOCK AND RIVOLDA,1
937,MARKLAND AND MILL RD,1
84,FINCH AND ALNESS,1
937,MICHAEL POWER SCHOOL,1
84,FENMAR AND SIGNET,1
937,STEELES AND ISLINGTON,1
937,STEELES LOOP,1
939,MCCOWAN AND NUGGET,1
939,MCNICOLL GARAGE,1
939,MIDDLEFIELD AND MCCOWA,1
94,HARBORD AND ROBERT,1
941,1577 LAWRENCE AVE W,1
79,LAWRENCE AND LOCKHEED,1
941,385 WESTON RD,1
941,DUFFERIN AND STEELES,1
79,LAWRENCE AND LITTLE,1
941,FINCH STATION,1
941,KEELE AND CAMERON AVE,1
941,KEELE AND EGLINOTN,1
79,KENNEDY AND BLOOR,1
79,JANE STATION,1
79,JANE AND WESTON,1
79,JANE AND PRITCHARD,1
941,KEELE AND FALSTAFF,1
941,KEELE AND GULLIVER,1
941,KEELE AND JUNCTION,1
94,WELLSELEY STATION,1
94,WELLESLEY ST AND W OF,1
94,WELLESLEY AND QUEENS P,1
79,ROYAL YORK STATION,1
79,RUNNYMEDE STATION TO W,1
94,HOSKIN AND ST GEORGE,1
94,OSSINGTON AND HEPBOURN,1
79,RUNNYMEDE AND N OF DUN,1
94,PARLIAMENT AND BLOOR,1
79,RUNNYMEDE AND ANNETTE,1
79,PINE ST,1
94,WELLESLEY -BETWEEN JAR,1
94,QUEENS PARK AND HOSKIN,1
94,SPADINA AND HARBORD,1
79,PINE AND LAWERENCE,1
94,SPADINA STATION,1
94,WELLESEY AND SHERBOURN,1
79,MT DENNIS GARAGE,1
79,JANE AND HARDING,1
79,HENRIETTA AND E OF CAS,1
79,FOXWELL AND W OF JANE,1
78,LORD SEATON AND THE LI,1
78,TRANSIT AND WILSON,1
78,TOURNAMENT AND UPPER H,1
78,LORD SEATON AND UPPER,1
941,PIONEER VILLAGE STATION,1
941,ROGERS AND FORBES,1
941,ROGERS AND SCOTT,1
78,CARLUKE AND FIFSHIRE,1
941,OLD WESTON AND ROGERS,1
941,ROGERS AND WESTON,1
78,BATHURST STATION,1
78,BATHURST AND WILSON,1
77,WINDMERE AND THE QUEEN,1
77,WINDERMERE AND QUEENSW,1
77,SOUTHPORT AND WINDERME,1
941,OLD WESTON AND ST CLAI,1
78,UPPER CANADA AND SEATO,1
941,KEELE AND KING GEORGES,1
941,KEELE AND VINE,1
79,FOXWELL AND JANE,1
941,KEELE AND LEPAGE,1
79,EGLINTON AND SCARLETT,1
941,KEELE AND ROGERS,1
79,158 WRIGHT AVE,1
941,KEELE AND ST CLAIR,1
941,KEELE SOUTH SHEPPARD,1
78,UPPER HIGHLAND AND YOR,1
78,YORK MILLS AND OLD YON,1
78,YONGE AND STEELES,1
78,YONGE AND QUEEN'S QUAY,1
941,LONG BRANCH LOOP,1
941,MT DENNIS DIVISION,1
941,OLD WESTON AND ROCKWEL,1
79,RUNNYMESE STATION,1
79,SCARLET AND ALMA,1
80,THE QUEENSWAY AND ST L,1
79,SCARLETT AND ALMA DR,1
939,SCARBROUGH CENTRE STAT,1
80,QUEENSWAY AND STEPHEN,1
939,SCRABOROUGH CENTRE STA,1
80,QUEENSWAY AND PARK LAW,1
80,QUEENSWAY AND LOMA,1
939,STAINES AND SEASONS,1
80,QUEENSWAY AND KIPLING,1
80,QUEENSWAY AND ISLINGTO,1
80,QUEENSWAY AND ATOMIC,1
80,PARKSIDE AND LAKESHORE,1
939,STAINES AND WARBLER,1
80,PARKSIDE AND GRENADIER,1
80,PARKSIDE AND ALGONQUIN,1
80,LAWRENCE W AND PINE ST,1
939,STEELES AND YONGE,1
80,QUEENSWAY AND TAYMALL,1
80,QUEENSWAY AND WEST MAL,1
80,QUEENSWAY AND WINDEMER,1
939,MORNINGSIDE AND WALKWA,1
939,MORNINGSID AND NIGHT S,1
80,THE QUEENSWAY AND ROYA,1
80,THE QUEENSWAY AND PARK,1
939,MORNINGSIDE AND NIGHST,1
80,THE QUEENSWAY AND COLB,1
939,MORNINGSIDE AND NIGHT,1
939,MSNS,1
80,QUEENSWAY AND WINDERME,1
80,THE QUEENSWAY AND BURN,1
939,NIGHSTAR AND MORNINGSI,1
939,OASIS AND SEASONS,1
939,PROGRESS AND MIDLAND,1
80,QUEENWAY AND ISLINGTON,1
939,SCARBOUROUGH CENTRE ST,1
939,TRITON AND BOROUGH,1
80,ELLIS AND LAKESHORE,1
939,TROJAN GATE AND KENNED,1
94,HARBORD AND BRUNSWICK,1
79,ST.CLAIR AND JANE,1
79,ST CLAIR AND JANE,1
94,COLLEGE AND BAY,1
79,SCARLETT AND ST CLAIR,1
94,ENTIRE ROUTE,1
79,SCARLETT AND LAROSE,1
94,HARBORD AND CRAWFORD,1
79,VARNA AND FLEMINGTON,1
94,HARBORD AND GRACE,1
79,SCARLETT AND EDINBRIDG,1
79,SCARLETT AND BERNICE,1
94,HARBORD AND MANNING,1
94,HARBORD AND MONTROSE,1
94,HARBORD AND PALMERSTON,1
79,TRETHEWAY AND JANE,1
79,WESTON AND LAWRENCE,1
939,YONGE AND HEATH,1
8,O'CONNOR AND NORTHBROO,1
80,DUNDAS WEST STATION,1
8,PLAINS AND COXWELL,1
8,OCONNOR AND DONLANDS,1
8,O'CORNNOR AND BEACHWOO,1
939 FINCH EXPRESS / 39,FINCH AND KENNEDY,1
94,BAY AND ST JOSEPH'S,1
8,O'CONNOR AND LANKIN,1
79,WRIGHT AND GIBSON,1
8,O'CONNOR AND DONLANDS,1
8,O'CONNOR AND DERWYN RD,1
8,LANKIN AND PLAINS,1
8,COXWELL AND PLAINS,1
79,WRIGHT AND JANE,1
94,BLOOR AND PARLIAMENT,1
73,KIPING AND WARNICA,1
1,BLOOR AND DURIE ST,1
54,LAWRENCE EAST SRT STAT,1
161,ROGERS ND BICKNELL,1
165,DONLANDS STATION,1
165,BILLY BISHOP AND WILSO,1
165,BERMAC AND STEELES,1
165,BATHURST AND STEELES,1
165,BARMAC DR AND GARYRAY,1
165,BARMAC AND ORMONT,1
165,ALBIAN AND WESTON ON R,1
165,3683 WESTON (S OF STEE,1
165,2210 JANE STREET,1
165,186 WILSON AVE,1
165,1569 WILSON AVE,1
162,THE DONWAY EAST AND LA,1
162,PARK LANE CIRCLE AND L,1
162,LAWRENCE WEST STATION,1
162,LAWRENCE AND YONGE,1
162,LAWRENCE AND TREMONT,1
162,LAWRENCE AND BAYVIEW,1
162,DONWAY EAST AND LAWREN,1
161,WESTON AND HUMBER,1
161,WESTON ADN RAY,1
161,ROGERS RD AND SILVERTH,1
165,FINCH AND WESTON RD,1
165,FINCH WEST STATION,1
165,OLD WESTON AND DIRECTO,1
165,STEELES AND SCHOLES,1
165,WESTON AND GARYRAY,1
165,WESTON AND FLINDON,1
165,WESTON AND CLAYSON,1
165,WESTON AND AURA LEA,1
165,WALSH AND WESTON RD,1
165,WALSH AND WESTON,1
165,STEELES AND WESTON ROA,1
165,STEELES AND SIGNET,1
165,STEELES AND SIGNAL HIL,1
165,STEELES AND PEARCE,1
165,ORMONT AND BARMAC,1
165,STEELES AND OLD WESTON,1
165,STARVIEW AND WESTON,1
165,ST. BASIL SCHOOL,1
165,ST BASIL THE GREAT SCH,1
165,SHEPPARD AND WESTON,1
165,SHEPPARD AND VICTORIA,1
165,PIONEER VILLAGE STATION,1
165,ORMOUNT AND WESTON (W,1
165,ORMONT AND WESTON RD,1
161,ROGERS RD AND SCOTT,1
161,ROGERS AND OAKWOOD,1
165,WESTON AND MAINSHEP,1
161,ROGERS AND NORTHCLIFFE,1
161,ALLIANCE AND CLIFF,1
161,ALLAINCE AND JANE,1
161,845 JANE ST,1
160,WILSON AND BATHURST,1
160,STEELES AND BATHURST,1
160,PROMENADE CIRCLE (MALL,1
160,NEWWESTMINSTER AND W P,1
160,NEW WESTMINSTER DR AND,1
160,BATHURST STATION,1
160,BATHURST BETWEEN WILSO,1
160,BATHURST AND YORKVIEW,1
160,BATHURST AND WILSON,1
160,BATHURST AND STAFFORD,1
160,BATHURST AND RAEBURN,1
160,BATHURST AND INVERMAY,1
160,BATHURST AND DREWRY,1
160,518 ELLERSLIE AVE,1
16,WARDEN AND ST CLAIR,1
16,ST CLAIR AND WARDEN,1
16,ST CLAIR AND KENNEDY,1
16,ST CLAIR AND COTTON,1
161,ALLIANCE AND DALRYMPLE,1
