,stop_name,SCHOOL_TYPE_DESC,dist
5485,HOSKIN AVE AT TOWER RD (WYCLIFFE COLLEGE),Private,0.003313996120832499
5486,MARLEE AVE AT ROSELAWN AVE,English Separate,0.005637999835716207
5487,MARTIN GROVE RD AT ROYALCREST RD,English Public,0.0031956069760712153
5488,RAILSIDE RD (WEST) AT LAWRENCE AVE EAST SOUTH SIDE,English Separate,0.00213587445918796
5489,MIDLAND AVE AT BRUSSELS RD,English Public,0.004235701011420846
5490,BAYVIEW AVE AT BROADWAY AVE,Private,0.005309852656047164
5491,WILLOWDALE AVE AT GREENFIELD AVE SOUTH SIDE,Private,0.00022923242010743173
5492,BROOKLAWN AVE AT SLOLEY RD,English Public,0.0038255692943806397
5493,FINCH AVE EAST AT SANDHURST CIR (EAST),Private,0.0011481715573119125
5494,QUEEN ST WEST AT PETER ST,English Public,0.0015710411989243278
5495,SHERBOURNE ST AT DUNDAS ST EAST,French Public,0.002216757790159406
5496,ROYAL YORK RD AT EGLINTON AVE WEST,English Separate,0.002781974590672964
5497,DANFORTH RD AT MEDFORD AVE,English Public,0.003947123102140888
5498,CROW TRAIL AT TAPSCOTT RD,English Public,0.002825913462614996
5499,EVANS AVE AT BELLMAN AVE EAST SIDE,Private,0.0031635343356137507
5500,1315 MORNINGSIDE AVE,Private,0.003743757851677227
5501,THE EAST MALL AT WEST DEANE VALLEY RD,English Public,0.007877883294864246
5502,370 NORFINCH DR,English Public,0.00516020658355188
5503,DOVERCOURT RD AT GEARY AVE,English Public,0.004762126442648651
5504,BELFIELD RD AT ATTWELL DR,Private,0.01493317078924651
5505,REXDALE BLVD AT MARTIN GROVE RD,Private,0.003722662123792188
5506,SENTINEL RD AT HUCKNALL RD (NORTH),English Public,0.0015703236933749332
5507,20 GRAYDON HALL DR,English Public,0.005263909414054193
5508,OPPOSITE 4400 DUFFERIN ST,Private,0.0027210741615562428
5509,MORNINGSIDE AVE AT GARDENTREE ST SOUTH SIDE,French Public,0.004066711673615185
5510,FINCH AVE EAST AT SENECA HILL DR (OPPOSITE SENECA COLLEGE),English Public,0.002592666595638765
5511,BIRCHMOUNT RD AT BONNIEWOOD RD SOUTH SIDE,Private,0.007059828584982832
5512,FLEMINGTON RD AT RANEE AVE,English Public,0.0034888163878123027
5513,WARDEN AVE AT COMSTOCK RD,English Public,0.005439377580928778
5514,WESTON RD AT RAY AVE,English Public,0.004595654762063377
5515,MARKHAM RD AT WALKWAY TO CLANDFIELD ST,English Public,0.03658665706212934
5516,REXDALE BLVD AT QUEENS PLATE DR (EAST),English Public,0.013656608455235473
5517,NORTH QUEEN ST AT MANSTOR RD,English Separate,0.012596833765251005
5518,MORTIMER AVE AT LINSMORE CRES,French Public,0.002614284449801787
5519,UNDERHILL DR AT DOONAREE DR,English Public,0.002065375588335679
5520,THE WEST MALL AT TRILLIUM HEALTH CENTRE (NORTH STOP),English Separate,0.011533781701159582
5521,PHARMACY AVE AT INNISMORE CRES,English Separate,0.0034905977991457593
5522,MT PLEASANT RD AT LAWRENCE AVE EAST SOUTH SIDE,English Public,0.0037278205592422573
5523,MCRAE DR AT SUTHERLAND DR,English Public,0.004777725883386945
5524,2397 FINCH AVE WEST (FINCH/WESTON CENTRE),English Public,0.004990617842274063
5525,LANSDOWNE AVE AT BRANDON AVE,English Separate,0.0074551893396189945
5526,PARK LAWN RD AT THE QUEENSWAY NORTH SIDE,English Separate,0.005017938001220948
5527,KIPLING AVE AT PRINCE GEORGE DR SOUTH SIDE,English Separate,0.0064982471318850345
5528,BLOOR ST WEST AT BATHURST ST,English Separate,0.0033633562532052103
5529,KEELE ST AT DOVEHOUSE AVE SOUTH SIDE,English Separate,0.0013611950570490197
5530,BRIMLEY RD AT APPLEFIELD DR (NORTH),English Separate,0.001925871964561991
5531,DUFFERIN ST AT JANE OSLER BLVD - YORKDALE SHOPPING CENTRE,English Public,0.005176074338129864
5532,SHERBOURNE ST AT THE ESPLANADE,English Separate,0.002567623201538141
5533,WESTON RD AT VICTORIA BLVD,English Public,0.0026245020215561405
5534,115 NORFINCH DR,English Separate,0.00417211069232078
5535,MIDLAND AVE AT HUNTINGWOOD DR,English Public,0.004229022553707044
5536,PHARMACY AVE AT BOLSTER AVE,English Public,0.0006527052798365032
5537,MCCOWAN RD AT FINCH AVE EAST NORTH SIDE,Private,0.002956465158372764
5538,PETROLIA RD AT CANARCTIC DR,Private,0.005983361863466351
5539,HORNER AVE AT SHELDON AVE,English Public,0.005453941436492032
5540,LAWRENCE AVE EAST AT WOODCLIFF PL WEST SIDE,English Public,0.003049559552198512
5541,THE QUEENSWAY AT LADY BANK RD,English Public,0.00650775936532277
5542,LAWRENCE AVE WEST AT CALEDONIA RD WEST SIDE,English Public,0.003816863195531332
5543,MT PLEASANT RD AT BROADWAY AVE,Private,0.0005972078517403435
5544,WARDEN AVE AT HOLLIS AVE NORTH SIDE,Private,0.005126473701762071
5545,EVANS AVE AT GAMMA ST,English Public,0.004682314475646163
5546,VICTORIA PARK AVE AT SPARKS AVE,Private,0.0008538063102283884
5547,DAWES RD AT CRESCENT TOWN RD,Private,0.0029382971625406752
5548,MCCOWAN RD AT MELDAZY DR (NORTH) NORTH SIDE,English Public,0.0033792342863741298
5549,DUFFERIN ST AT STEEPROCK DR,Private,0.001230483850913161
5550,LLOYD MANOR RD AT NORTH HEIGHTS RD,English Separate,0.005867431721656366
5551,GERRARD ST EAST AT PARLIAMENT ST,English Public,0.0012722915022555673
5552,BARKDENE HILLS AT GRADWELL DR,English Separate,0.004459458611378879
5553,KEELE ST AT DOWNSVIEW PARK BLVD,English Public,0.0024169560455738082
5554,AIRPORT RD AT RIPON ST SOUTH SIDE,English Separate,0.03484321346288798
5555,BROCKPORT DR AT BELFIELD RD NORTH SIDE,Private,0.010698737639809353
5556,BIRCHMOUNT RD AT CASS AVE,English Public,0.004348952537498405
5557,ST PHILLIPS RD AT DIXON RD,English Public,0.006980260638666074
5558,DUNDAS ST WEST AT GRACE ST,French Public,0.0014153514792626198
5559,MARLEE AVE AT GLENGROVE AVE SOUTH SIDE,English Separate,0.0035819557071451553
5560,BRIMLEY RD AT EGLINTON AVE EAST NORTH SIDE,English Public,0.004763366900706693
5561,YONGE ST AT BLOOR ST EAST NORTH SIDE (BLOOR STATION),Private,0.0025045028252059947
5562,LAIRD DR AT INDUSTRIAL ST,English Public,0.008011244538715536
5563,WARDEN AVE AT CACHET PKWY (SOUTH),Private,0.07523657631495588
5564,CHISHOLM AVE AT EPSOM AVE,English Public,0.003130481224316896
5565,VAN HORNE AVE AT CLIPPER RD,English Public,0.0024638148245456704
5566,PARK ST AT ATLEE AVE,English Public,0.0030935756320690823
5567,MARTIN GROVE RD AT RACINE RD,Private,0.006717298871361449
5568,BROADVIEW AVE AT POTTERY RD SOUTH SIDE,English Public,0.004328249672200541
5569,7074 WARDEN AVE AT PLAZA NORTH OF STEELES,English Public,0.008740491831476568
5570,MIDLAND AVE AT MIDWEST RD (NORTH),English Public,0.004578748272822872
5571,MORNINGSIDE AVE AT OPPOSITE MORNINGSIDE PARK,English Public,0.005269028505845083
5572,SUTHERLAND DR AT ROLPH RD,English Public,0.0013031740534246415
5573,KINGSTON RD AT MANSE RD,English Public,0.00829891466584478
5574,WARDEN AVE AT LUPIN DR NORTH SIDE,English Public,0.006803129518760749
5575,SPADINA AVE AT SUSSEX AVE SOUTH SIDE,Private,0.002454032302366902
5576,ATKINSON AVE AT CENTRE ST,English Separate,0.023532541595979423
5577,140 COMMANDER BLVD,English Separate,0.0058526196960123
5578,PARK LAWN RD AT GARDINER EXPRESSWAY (EB OFF RAMP),English Separate,0.0062194037741706365
5579,BATHURST ST AT INVERMAY AVE,Private,0.002517861035632427
5580,YONGE ST AT ALEXANDER ST,Private,0.0014992872467888404
5581,MIDLAND AVE AT ST CLAIR AVE EAST SOUTH SIDE,English Public,0.00484564943835962
5582,DUNDAS ST WEST AT BEVERLEY ST,English Public,0.0013795779999406842
5583,VICTORIA PARK AVE AT CASSANDRA BLVD,English Separate,0.004907135236771535
5584,400 ROCKCLIFFE BLVD (ROCKCLIFFE MIDDLE SCHOOL),English Public,0.0007576399475825951
5585,BAY ST AT FRONT ST WEST (UNION STATION),English Public,0.005372492031912894
5586,GRENOBLE DR AT SPANBRIDGE RD NORTH SIDE,English Separate,0.003212982021641437
5587,MIDLAND AVE AT MCNICOLL AVE,English Public,0.004113912541096669
5588,NORTH QUEEN ST AT THE QUEENSWAY NORTH SIDE,English Separate,0.009193225791001909
5589,KENNEDY RD AT LANDSEER RD SOUTH SIDE,Private,0.0033103131505956675
5590,SCARLETT RD AT EGLINTON AVE WEST,English Public,0.007143184631845448
5591,STEELES AVE WEST AT FENMAR DR EAST SIDE,English Separate,0.013209958679411455
5592,131 OAKDALE RD,English Public,0.008127919128285813
5593,BATHURST ST AT CHABAD GATE,English Public,0.014443401787436841
5594,PHARMACY AVE AT ST CLAIR AVE EAST,English Separate,0.0029494803628732787
5595,MT PLEASANT RD AT GOLFDALE RD,Private,0.00429990057763574
5596,SHEPPARD AVE WEST AT BRYANT ST WEST SIDE,English Separate,0.004901344748029282
5597,DUNDAS ST WEST AT SHERIDAN AVE,English Public,0.0034525775360544006
5598,OSSINGTON AVE AT HALLAM ST,French Separate,0.003763312285808763
5599,WESTON RD AT AURA LEA BLVD,English Separate,0.005673698695911101
5600,EGLINTON AVE EAST AT BAYVIEW AVE,English Public,0.0042878345117789585
5601,PRINCE EDWARD DR SOUTH AT KINGSLEA GARDENS,English Public,0.005216881062019226
5602,FRONT ST EAST AT PARLIAMENT ST,English Public,0.0023669315433007274
5603,STEELES AVE EAST AT WILLOWDALE AVE,English Public,0.0043833967491600555
5604,THREE VALLEYS DR AT GROVELAND CRES,English Public,0.002703924139651831
5605,BERRY RD AT PRINCE EDWARD DR SOUTH,English Public,0.003962116451564291
5606,BATHURST ST AT KING ST WEST,Private,0.0006908872249002296
5607,WOODBINE AVE AT COLUMBINE AVE,English Public,0.0044430832035166545
5608,PARLIAMENT ST AT ST JAMES AVE SOUTH SIDE,English Public,0.0026077022617711177
5609,THE QUEENSWAY AT ISLINGTON AVE,English Separate,0.0055726892432181
5610,FLEMINGTON RD AT DYNASTY LANE,English Public,0.002616826595626433
5611,EMMETT AVE AT VERONA AVE,English Public,0.0021895317599009622
5612,WYNFORD DR AT EGLINTON AVE EAST,Private,0.006723334675091625
5613,OPPOSITE 205 CUMMER AVE,English Public,0.004530866239769404
5614,WILMINGTON AVE AT FINCH AVE WEST SOUTH SIDE,English Public,0.0008104204475813009
5615,YONGE ST AT COLLEGE PARK,University,0.0030063531884958546
5616,COSBURN AVE AT COXWELL AVE,English Public,0.0008077815005221137
5617,KING ST WEST AT BATHURST ST,Private,0.0011236758241581187
5618,ST CLAIR AVE WEST AT WARREN RD EAST SIDE,Private,0.00014262742399287845
5619,SYMINGTON AVE AT ADRIAN AVE,French Public,0.0031650584536984197
5620,MURISON BLVD AT USHERWOOD CRT EAST SIDE,English Separate,0.0016451979889038509
5621,LESLIE ST AT MARSHFIELD CRT,English Separate,0.0012195383366629604
5622,QUEEN ST EAST AT SACKVILLE ST,English Separate,0.0009388200736604317
5623,4148 JANE ST,None,0.001500961698414589
5624,O'CONNOR DR AT WOODBINE AVE WEST SIDE,English Separate,0.0017865188197220831
5625,KINGSTON RD AT GUILDWOOD PKWY EAST SIDE,English Public,0.00559967412568808
5626,PEARSON AIRPORT TERMINAL 1 (GROUND LEVEL COLUMN R4),English Separate,0.03085521283971267
5627,COSBURN AVE AT LINSMORE CRES,English Public,0.004128085685308648
5628,BAYVIEW AVE AT RUDDINGTON DR SOUTH SIDE,English Separate,0.0013054657645142234
5629,1611 THE QUEENSWAY,English Public,0.007446958145441969
5630,PHARMACY AVE AT FINCH AVE EAST,English Separate,0.0027454272700026083
5631,WESTON RD AT LANYARD RD,English Public,0.0019383779359554
5632,AVENUE RD AT GLENGROVE AVE WEST,Private,0.0035202686727675483
5633,EVANS AVE AT OURLAND AVE,Private,0.0032715852772610167
5634,CONCORD AVE AT BLOOR ST WEST,English Public,0.006283533780611544
5635,LE PAGE CRT AT KEELE ST,English Public,0.004553486573022698
5636,MIDDLEFIELD RD AT NEWMILL GATE,English Public,0.004742284903772965
5637,QUEEN ST EAST AT EMPIRE AVE,English Public,0.004337874664239572
5638,JANE ST AT HARDING AVE,English Separate,0.004088610834369814
5639,WELLESWORTH DR AT FAVERSHAM CRES NORTH SIDE,English Separate,0.0026410742330402986
5640,YORK MILLS RD AT LOCHINVAR CRES,English Public,0.004357670763789342
5641,MCCOWAN RD AT TRITON RD,Private,0.0021054722011534994
5642,BROADVIEW AVE AT O'CONNOR DR,English Public,0.005665348593594844
5643,1155 ALBION RD,French Separate,0.0074799625028364345
5644,DANFORTH RD AT MEDFORD AVE,English Public,0.003805593900214403
5645,LITTLES RD AT SEWELLS RD,English Separate,0.0015398000946971648
5646,LAKE SHORE BLVD WEST AT FIFTH ST,English Public,0.0016348813746909778
5647,FORTHBRIDGE CRES AT CALVINGTON DR,English Public,0.002261644649311076
5648,4050 CHESSWOOD DR,Private,0.00255638524497278
5649,DAWES RD AT DONORA DR SOUTH SIDE,English Public,0.002807160097247829
5650,BOROUGH DR AT PROGRESS AVE SOUTH SIDE,Private,0.005832865338037757
5651,THE WEST MALL AT EVA RD,English Public,0.0024203481375408916
5652,4800 JANE ST,English Public,0.004275062347477604
5653,BAYVIEW AVE AT FIFESHIRE RD (NORTH),English Separate,0.009176402890782876
5654,DIXON RD AT CITY VIEW DR,English Public,0.010796080436389648
5655,BATHURST ST AT DUPONT ST,None,0.004425705954028521
5656,DUFFERIN ST AT STANSTEAD DR,Private,0.0010625534595765523
5657,BELLAMY RD NORTH AT BEN ALDER DR,English Separate,0.005004371745200248
5658,REXLEIGH DR AT FERRIS RD NORTH SIDE,English Public,0.004522225044915798
5659,SHEPPARD AVE WEST AT ARLETA AVE,English Separate,0.0011452087220821243
5660,WESTON RD AT SHEPPARD AVE WEST,English Public,0.006891493017494639
5661,DUNDAS ST WEST AT CHESTNUT ST,University,0.0046651586409970315
5662,MCCOWAN RD AT MARTINDALE RD,English Public,0.006331329626411621
5663,KENNEDY RD AT CORVETTE AVE,English Public,0.003205474424991479
5664,BATHURST ST AT DELL PARK AVE SOUTH SIDE,Private,0.0009711119989325711
5665,EAST AVE AT RIDGEWOOD RD NORTH SIDE,English Public,0.004242579959196825
5666,BRIMLEY RD AT BRIMWOOD BLVD,English Separate,0.0047747766498790626
5667,IAN MACDONALD BLVD AT THE CHIMNEYSTACK RD,University,0.0033472160555678794
5668,PHARMACY AVE AT PINEMEADOW BLVD,English Separate,0.0010560730534361175
5669,LAWRENCE AVE WEST AT WESTON RD,Private,0.0011112272575868303
5670,LAWRENCE AVE EAST AT LING RD,English Separate,0.003922624376729763
5671,FAYWOOD BLVD AT BAINBRIDGE AVE,English Public,0.0029817900869254683
5672,MIDLAND AVE AT GOODLAND GATE,Private,0.006497368716451371
5673,50 CORDOVA AVE,Private,0.001992612431528485
5674,MORTIMER AVE AT PAPE AVE,None,0.0019893373866696528
5675,LLOYD MANOR RD AT PRINCESS MARGARET BLVD,English Public,0.002098652172585519
5676,MCCOWAN RD AT SANDHURST CIR (NORTH),English Public,0.003806137501988839
5677,CORONATION DR AT WALLSEND DR,English Public,0.004522894011427811
5678,GLENCAIRN AVE AT HAVEN RD EAST SIDE,English Separate,0.004001378644451825
5679,DUPONT ST AT BATHURST ST,None,0.004215189104323225
5680,ROYAL YORK RD AT HILLSIDE AVE,English Public,0.0022733885660032563
5681,DUNDAS ST WEST AT GLADSTONE AVE,English Public,0.003672201446186244
5682,LAWRENCE AVE EAST AT STOTTS TER,English Public,0.006792370076684683
5683,MARKHAM RD AT NEW DELHI DR,English Public,0.026073575399710662
5684,SHEPPARD AVE EAST AT BLUE RIDGE RD,English Public,0.0041832131535581045
5685,MCCOWAN RD AT INVERGORDON AVE,Private,0.001699604372570586
5686,BARRINGTON AVE AT SECORD AVE,English Public,0.00042039611281318747
5687,OPPOSITE 65 PASSMORE AVE,English Separate,0.005287382741575273
5688,CHURCH ST AT GRATTAN ST,English Separate,0.00240407840747607
5689,THE WESTWAY AT HARTSDALE DR,English Public,0.00494880837471801
5690,DUFFERIN ST AT WILSON AVE,English Separate,0.0064943281785707335
5691,JANE ST AT CHALKFARM DR (NORTH) SOUTH SIDE,English Public,0.004034824590354273
5692,134 PARK LAWN RD,English Separate,0.007546308242886937
5693,WESTON RD AT BIRDSTONE CRES (NORTH),English Separate,0.00666790514917843
5694,MCCOWAN RD AT CREE AVE,English Public,0.004550243825630845
5695,LAWSON RD AT BRUMWELL ST EAST SIDE,English Public,0.00304577143727535
5696,WOODSWORTH RD AT NORTHEY DR (WEST),English Public,0.0025165015697932768
5697,LESLIE ST AT CLANSMAN BLVD,English Public,0.0022688462914609653
5698,BIRCHMOUNT RD AT BAY MILLS BLVD,English Public,0.002331920326140598
5699,SCARBOROUGH GOLF CLUB RD AT CHANDLER DR,English Public,0.0009958393681576997
5700,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),University,0.0018492319664665498
5701,LAWRENCE AVE WEST AT DUCKWORTH ST,English Separate,0.0009376233849661298
5702,KEELE ST AT DENSLEY AVE,English Public,0.003504743163406729
5703,BATHURST ST AT HARBORD ST,English Public,0.0017949545660440587
5704,DUFFERIN ST AT GIBSON ST NORTH SIDE,Private,0.0029259410601760925
5705,SWEENEY DR AT WYNDCLIFF CRES,English Public,0.003103714786987208
5706,HUMBERWOOD BLVD AT HUMBERLINE DR,English Separate,0.00459068203501383
5707,QUEEN ST WEST AT UNIVERSITY AVE (OSGOODE STATION),University,0.003261092681680842
5708,GREENWOOD AVE AT DANFORTH AVE SOUTH SIDE,English Public,0.002757591600095748
5709,CALEDONIA RD AT INNES AVE,English Public,0.0032963213383308573
5710,VAUGHAN RD AT ST CLAIR AVE WEST NORTH SIDE,Private,0.002602260758548941
5711,JOHN GARLAND BLVD AT MOSQUE CRES (NORTH) NORTH SIDE,English Separate,0.0012315049601810957
5712,JANE ST AT OUTLOOK AVE,English Public,0.0033545291392419133
5713,HIGHVIEW AVE AT AYLESWORTH AVE,English Separate,0.004347864568688382
5714,SPADINA RD AT LONSDALE RD,Private,0.0006744271513115248
5715,CULFORD RD AT LAWRENCE AVE WEST SOUTH SIDE,English Public,0.004964404279251411
5716,6070 KINGSTON RD,English Public,0.009032761754929418
5717,VICTORIA PARK AVE AT BRENTON ST,English Public,0.0054966858369273845
5718,OPPOSITE 3370 PHARMACY AVE,Private,0.002416699539886774
5719,OPPOSITE 50 BETH NEALSON DR,English Public,0.006521056314133169
5720,VICTORIA PARK AVE AT EDGE PARK AVE,English Public,0.00343950468748454
5721,KINGSTON RD AT MORNINGSIDE AVE,English Public,0.0016881442074718396
5722,ARROW RD AT DEERHIDE CRES (NORTH),Private,0.0010329632219183036
5723,PETROLIA RD AT WILDCAT RD,Private,0.005676053128215201
5724,CALEDONIA RD AT CORBY AVE,English Public,0.0006464671787492343
5725,MIDDLEFIELD RD AT STEELES AVE EAST NORTH SIDE,English Public,0.011682209957209791
5726,MCCOWAN RD AT ALTON TOWERS CIR (NORTH),English Separate,0.003484093150653152
5727,MCCOWAN RD AT SANDHURST CIR (SOUTH),French Separate,0.0010110087364520654
5728,ROYAL YORK RD AT ALLANHURST DR,Private,0.005761068603447315
5729,ELLESMERE RD AT DORMINGTON DR WEST SIDE,English Public,0.0016140630351789277
5730,SEWELLS RD AT NEILSON RD,Private,0.0006455824278659878
5731,THE QUEENSWAY AT ATOMIC AVE,English Public,0.008976911854322723
5732,SCARLETT RD AT EDINBOROUGH CRT SOUTH SIDE,English Public,0.005010572701632261
5733,MCCOWAN RD AT FINCH AVE EAST,Private,0.0029097522158021347
5734,ROYAL YORK RD AT NEWCASTLE ST SOUTH SIDE,Private,0.0023766102518550845
5735,HOLLINGER RD AT WATERMAN AVE,English Public,0.006050406302734553
5736,SLOANE AVE AT TINDER CRES,English Public,0.0034413573138148412
5737,PARK LANE CIR AT LAWRENCE AVE EAST,English Public,0.0058662194094483535
5738,BERRY RD AT GLENN MURRAY DR,English Public,0.0022220072203356406
5739,BELLAMY RD NORTH AT BURNVIEW CRES,English Separate,0.00624606341658284
5740,BIRCHMOUNT RD AT FOXRIDGE DR,English Public,0.003234203360675961
5741,COXWELL AVE AT CASCI AVE,French Separate,0.0016055686972815302
5742,ELLESMERE RD AT WARDEN AVE,Private,0.004042972313747122
5743,DANFORTH AVE AT EMMOTT AVE,English Separate,0.0017805363358513971
5744,YONGE ST AT QUEENS QUAY EAST NORTH SIDE,English Separate,0.006785899365090599
5745,SHEPPARD AVE WEST AT HOVE ST,Private,0.004390400347964259
5746,PHARMACY AVE AT PENAIRE ST,English Public,0.0045908987509798785
5747,MCCOWAN RD AT MILLIKEN WELLS PLAZA,English Separate,0.0034849327034985832
5748,MT PLEASANT RD AT DAVISVILLE AVE,Private,0.0003593689622629346
5749,ELLESMERE RD AT PARKINGTON CRES,Private,0.0020343189110618256
5750,HULLMAR DR AT HISEY CRES (NORTH),English Public,0.0022756858191045185
5751,MCCOWAN RD AT HIGHWAY 7,English Public,0.04077943103420257
5752,WARDEN AVE AT GIBSON DR,English Separate,0.010574354606606237
5753,BLOOR ST WEST AT LANSDOWNE AVE,English Separate,0.005069563960247396
5754,STEELES AVE EAST AT OPPOSITE WALKWAY TO NORM CRES,English Separate,0.010327013327997481
5755,HUNTINGWOOD DR AT PHARMACY AVE,English Public,0.0038864189149414477
5756,WARDEN AVE AT DANFORTH AVE,Private,0.004347395314696613
5757,SHEPPARD AVE EAST AT BARBERRY PL WEST SIDE,English Separate,0.005710356202137756
5758,GERRARD ST EAST AT RIVER ST,English Public,0.004829061917566539
5759,ROYALCREST RD AT CABERNET CIR EAST SIDE,English Separate,0.001246258552761572
5760,ROCKCLIFFE BLVD AT CORBETT AVE NORTH SIDE,English Public,0.0027697590364422703
5761,HULLMAR DR AT BLOOMINGTON CRES (EAST),English Public,0.0032347702535070358
5762,QUEEN ST EAST AT BROADVIEW AVE,English Public,0.0027098928961850582
5763,800 WARDEN AVE,Private,0.003264514016549895
5764,MILLWOOD RD AT MCRAE DR SOUTH SIDE,English Public,0.0035366063846694854
5765,BATHURST ST AT HORSHAM AVE,Private,0.004654432608362863
5766,ROYAL YORK RD AT KING GEORGES RD,English Separate,0.006588714104108839
5767,FINCH AVE WEST AT DRIFTWOOD AVE,English Public,0.0036977786110481674
5768,LAWRENCE AVE EAST AT WANLESS CRES (WEST),Private,0.007215772251101187
5769,KENNEDY RD AT HUNTINGWOOD DR,English Public,0.002420528499305372
5770,SHORNCLIFFE AVE AT NEWBRIDGE RD SOUTH SIDE,Private,0.008197288383318358
5771,MORRISH RD AT ELLESMERE RD,English Separate,0.0034761524445442106
5772,WARDEN AVE AT TOWER DR,English Public,0.0030714670699781036
5773,THIRTIETH ST AT ALHENA AVE,English Public,0.00856242523737299
5774,1275 MORNINGSIDE AVE,Private,0.0017913825541503326
5775,BIRCHMOUNT RD AT HARVEST MOON DR,English Public,0.007983671145681962
5776,BROWN'S LINE AT WOODBURY RD,English Public,0.004658280386463648
5777,PHARMACY AVE AT HUNTINGWOOD DR,English Public,0.0036806132348268642
5778,PHARMACY AVE AT ROSSCOWAN GATE SOUTH SIDE,English Public,0.0004969022787104102
5779,BLOOR ST WEST AT KINGSCOURT DR,English Public,0.00836583411878806
5780,UNDERHILL DR AT BROADLANDS BLVD,English Separate,0.002119739557742006
5781,ST CLAIR AVE EAST AT SANTAMONICA BLVD,English Separate,0.001291228653350891
5782,DRIFTWOOD AVE AT FINCH AVE WEST,English Public,0.003458564550700011
5783,REXDALE BLVD AT MARTIN GROVE RD,Private,0.00392511098662373
5784,WILLOWDALE AVE AT NORTHWOOD DR,Private,0.004810901095991456
5785,DOVERCOURT RD AT GEARY AVE NORTH SIDE,English Public,0.005042577241072605
5786,DREWRY AVE AT MARTHON CRES (EAST),English Public,0.0024754759336972835
5787,POST RD AT BAYVIEW AVE EAST SIDE,Private,0.004173540148747056
5788,QUEENS QUAY WEST AT REES ST WEST SIDE,English Separate,0.007372888623798137
5789,ALBION RD AT FINCH AVE WEST,English Public,0.004255151209436906
5790,MIDDLEFIELD RD AT PASSMORE AVE,English Public,0.005860137395324805
5791,LESMILL RD AT VALLEYBROOK DR WEST SIDE,Private,0.003555542093720845
5792,HUNTINGWOOD DR AT GARRYBROOK DR,English Public,0.0022972492290682742
5793,DAVENPORT RD AT OSLER ST,English Public,0.0021480817776168915
5794,YONGE BLVD AT DUNSTER AVE NORTH SIDE,English Separate,0.0028511377678430826
5795,185 GRAYDON HALL DR,English Public,0.002301873000668422
5796,EGLINTON AVE EAST AT BEACHELL ST,English Public,0.0017895870230373368
5797,KEELE ST AT GREENBROOK DR SOUTH SIDE,English Separate,0.0025196128613912483
5798,COLLEGE ST AT ELIZABETH ST,Private,0.004222195599325565
5799,LE PAGE CRT AT KEELE ST EAST SIDE,English Public,0.004749838477437025
5800,JONES AVE AT BAIRD AVE,English Public,0.0010573695882092938
5801,DUFFERIN ST AT GORDON ST,English Public,0.0015331963444330434
5802,34 RIVALDA RD,English Separate,0.005426669841422758
5803,EVANS AVE AT GAIR DR,English Separate,0.002540640463517338
5804,LONGBOURNE DR AT REDGRAVE DR,English Public,0.00305893385178361
5805,HUNTINGWOOD RD AT RIDGECREST DR,English Public,0.003578493987199146
5806,ELMHURST DR AT MUNCEY AVE,Private,0.0006978495606858712
5807,ST CLAIR AVE EAST AT YONGE ST (ST CLAIR STATION),Private,0.002116927444374037
5808,ISLINGTON AVE AT NORSEMAN ST,English Public,0.002567090175499783
5809,MCNICOLL AVE AT MIDLAND AVE,English Public,0.00446897033654344
5810,WILSON HEIGHTS BLVD AT CLIFTON AVE,Private,0.004940292349135264
5811,PROGRESS AVE AT ESTATE DR (WEST),Private,0.004771294581084939
5812,STEELES AVE EAST AT MIDLAND AVE,Private,0.007093969362531936
5813,EGLINTON AVE EAST AT VICTORIA PARK AVE,English Public,0.00836446610433165
5814,BAYVIEW AVE AT HILLCREST AVE,English Public,0.0031431422626745018
5815,WILLOWRIDGE RD AT RICHGROVE DR,English Public,0.006638180864124451
5816,VICTORIA PARK AVE AT FURNIVAL RD,English Public,0.0005101778961855161
5817,299 NORFINCH DR,English Public,0.005237810236803926
5818,KIPLING AVE AT HAYHURST RD,French Public,0.004413099938574633
5819,MOORE AVE AT ORCHARD GREEN,English Public,0.0060353983669608514
5820,ISLINGTON AVE AT FINCH AVE WEST SOUTH SIDE,English Public,0.006395807466729184
5821,105 IRONSIDE CRES,English Public,0.013174543476507221
5822,MARTIN GROVE RD AT FINCH AVE WEST,English Separate,0.001275509093866559
5823,SHEPPARD AVE WEST AT YATESCASTLE DR,English Separate,0.0034518330859153344
5824,BAYVIEW AVE AT WILKET RD,Private,0.004476941025742053
5825,SHEPPARD AVE EAST AT ALLANFORD RD WEST SIDE,English Public,0.003124056119443159
5826,TRETHEWEY DR AT BROOKHAVEN DR,Private,0.0012435247016866079
5827,HULLMAR DR AT HISEY CRES (SOUTH) NORTH SIDE,English Public,0.0033306072739131484
5828,DAVISVILLE AVE AT FORMAN AVE,Private,0.003346371716177473
5829,WARDEN AVE AT MURRAY GLEN DR,English Public,0.004807323286346752
5830,CALVINGTON DR AT KEELE ST WEST SIDE,English Public,0.0027174263297503674
5831,MARKHAM RD AT BULLOCK DR,English Public,0.05752812661335155
5832,MOORE AVE AT BRENDAN RD,Private,0.005247561688778426
5833,PHARMACY AVE AT PRINCEWAY DR,English Public,0.0018237141064636636
5834,OAKWOOD AVE AT HIGHVIEW CRES,English Public,0.0028568511921861933
