,stop_name,FTH_FAITH,dist
2281,ELMHURST DR AT HAREFIELD DR,Christian,5233000.6973183835
2282,OSSINGTON AVE AT QUEEN ST WEST NORTH SIDE,Christian,5233000.8171050185
2283,WILSON AVE AT BATHURST ST WEST SIDE,Christian,5233000.723701839
2284,YONGE ST AT STEELES AVE EAST,Christian,5233000.669260022
2285,KENNEDY RD AT FINCH AVE EAST,Christian,5233000.698329584
2286,MARTIN GROVE RD AT MILKWOOD AVE NORTH SIDE,Christian,5233000.689535014
2287,DUNDAS ST WEST AT ISLINGTON AVE EAST SIDE,Christian,5233000.782425051
2288,THE QUEENSWAY AT NORTH QUEEN ST EAST SIDE,Christian,5233000.81059968
2289,2260 MARKHAM RD,Christian,5233000.703329203
2290,BRIMLEY RD AT GRITTANI LANE,Christian,5233000.726606803
2291,SCARLETT RD AT TILDEN CRES,Christian,5233000.743184589
2292,MARKHAM RD AT LUELLA ST,Christian,5233000.772835171
2293,DOVERCOURT RD AT DAVENPORT RD,Christian,5233000.784937426
2294,THIRTIETH ST AT ALHENA AVE,Christian,5233000.82815756
2295,KIPLING AVE AT NORTH QUEEN ST,Christian,5233000.806946798
2296,HUNTINGWOOD DR AT KILKENNY DR,Christian,5233000.710056407
2297,3900 VICTORIA PARK AVE,Christian,5233000.675774735
2298,DANFORTH RD AT MCDONALD AVE WEST SIDE,Christian,5233000.805754856
2299,MT PLEASANT RD AT SHERWOOD AVE,Christian,5233000.756183469
2300,YONGE ST AT MADAWASKA AVE,Christian,5233000.673609076
2301,MARKHAM RD AT PANDORA CIR,Christian,5233000.746988141
2302,ALBION RD AT ARCOT BLVD NORTH SIDE,Christian,5233000.702678771
2303,VICTORIA PARK AVE AT ARNCLIFFE CRES NORTH SIDE,Christian,5233000.762862808
2304,NEW WESTMINSTER DR AT CENTRE ST,Christian,5233000.648489146
2305,ORIOLE PKWY AT KILBARRY RD,Christian,5233000.772750716
2306,STEELES AVE WEST AT WALKWAY EAST OF ISLINGTON TO FRIULI CRT,Christian,5233000.660671111
2307,SPADINA AVE AT NASSAU ST SOUTH SIDE,Christian,5233000.812177771
2308,GRANTBROOK ST AT CHARLTON BLVD,Christian,5233000.681774844
2309,FLEMINGTON RD AT REPLIN RD,Christian,5233000.738757278
2310,BELFIELD RD AT C.N. EAST SPUR,Christian,5233000.7206828585
2311,GERRARD ST EAST AT PAPE AVE,Christian,5233000.815322069
2312,YONGE ST AT DUNDAS ST EAST (DUNDAS STATION),Christian,5233000.816237456
2313,LAURENTIDE DR AT TETBURY CRES,Christian,5233000.733686719
2314,DUPONT ST AT EMERSON AVE,Christian,5233000.788939464
2315,PEARSON AIRPORT TERMINAL 3 (ARRIVALS LEVEL COLUMNS C8-C12),Christian,5233000.72331272
2316,STEELES AVE EAST AT DUMONT ST,Christian,5233000.669308675
2317,MARKHAM RD AT BUR OAK AVE,Christian,5233000.61087742
2318,DUPONT ST AT DOVERCOURT RD,Christian,5233000.789457332
2319,DUNDAS ST WEST AT ANNETTE ST,Christian,5233000.7875478575
2320,LESLIE ST AT NYMARK AVE,Christian,5233000.702671816
2321,PARKWOODS VILLAGE DR AT BROOKBANKS DR,Christian,5233000.730271037
2322,FINCH AVE WEST AT TOPCLIFFE AVE,Christian,5233000.683245356
2323,FINCH AVE WEST AT JAYZEL DR,Christian,5233000.680813537
2324,LANSDOWNE AVE AT WALLACE AVE,Christian,5233000.79368391
2325,WESTON RD AT FENMAR DR SOUTH SIDE,Christian,5233000.67606324
2326,PHARMACY AVE AT DONSIDE DR,Christian,5233000.797128493
2327,DUNDAS ST EAST AT JARVIS ST,Christian,5233000.817111911
2328,THE WESTWAY AT SANDWELL DR,Christian,5233000.740900562
2329,SCARLETT RD AT LOCKHEED BLVD,Christian,5233000.735977546
2330,ROYAL YORK RD AT EVANS AVE SOUTH SIDE,Christian,5233000.817940417
2331,STEELES AVE WEST AT GAUDAUR RD,Christian,5233000.66140133
2332,EVANS AVE AT GARROCH PL,Christian,5233000.818220799
2333,DIXON RD AT ST PHILLIPS RD,Christian,5233000.7335511865
2334,MARTIN GROVE RD AT WATERBURY DR,Christian,5233000.735945775
2335,HUMBERLINE DR AT CLAIREVILLE DR (NORTH),Christian,5233000.666305064
2336,LAWRENCE AVE WEST AT LEDBURY ST,Christian,5233000.742983707
2337,BATHURST ST AT BARTON AVE,Christian,5233000.796530746
2338,QUEEN ST EAST AT SILVER BIRCH AVE,Christian,5233000.825062478
2339,BOMBAY LOOP AT AVENUE RD,Christian,5233000.72045893
2340,BIRCHMOUNT RD AT ASHTONBEE RD,Christian,5233000.768978735
2341,EVANS AVE AT ISLINGTON AVE,Christian,5233000.818118485
2342,DONLANDS AVE AT SOMERS AVE,Christian,5233000.800120916
2343,BRIMORTON DR AT MID PINES RD,Christian,5233000.749900666
2344,DUFFERIN ST AT DAVENPORT RD NORTH SIDE,Christian,5233000.783741345
2345,PRINCE EDWARD DR AT BLOOR ST WEST,Christian,5233000.790794537
2346,COLLEGE ST AT UNIVERSITY AVE (QUEEN'S PARK STATION),Christian,5233000.810218363
2347,DON MILLS RD AT PREMIER DAVIS BLVD (SENECA COLLEGE),Christian,5233000.687605408
2348,JANE ST AT LAWRENCE AVE WEST,Christian,5233000.739072606
2349,MIDLAND AVE AT EMBLEM CRT,Christian,5233000.7254830785
2350,DANFORTH AVE AT CARLAW AVE,Christian,5233000.803663269
2351,FOXWELL ST AT DUERN ST,Christian,5233000.771557572
2352,GLENCAIRN AVE AT SHERMOUNT AVE,Christian,5233000.748925878
2353,SENTINEL RD AT GRANDRAVINE DR,Christian,5233000.693989467
2354,MARTIN GROVE RD AT CABERNET CIR,Christian,5233000.663833463
2355,120 NORFINCH DR,Christian,5233000.675511054
2356,LAIRD DR AT ESANDAR DR NORTH SIDE,Christian,5233000.774140555
2357,STEELES AVE WEST AT PINE VALLEY DR,Christian,5233000.6610761145
2358,DUNDAS ST WEST AT THE WEST MALL CRES EAST SIDE,Christian,5233000.796423419
2359,FINCH AVE EAST AT LONGMORE ST,Christian,5233000.688367105
2360,GREENWIN VILLAGE RD AT BATHURST ST,Christian,5233000.66949276
2361,BLOOR ST WEST AT OSSINGTON AVE,Christian,5233000.798767558
2362,DUNDAS ST WEST AT SHAVER AVE SOUTH,Christian,5233000.795994921
2363,1235 ORMONT DR,Christian,5233000.666837493
2364,JANE ST AT CLAIR RD,Christian,5233000.698990243
2365,GREENWOOD AVE AT DOROTHY ST,Christian,5233000.8210511515
2366,THE WESTWAY AT BRAMPTON RD WEST SIDE,Christian,5233000.7410375355
2367,KENNEDY RD AT MCNICOLL AVE,Christian,5233000.685679754
2368,DANFORTH AVE AT PLAYTER BLVD,Christian,5233000.802948644
2369,WESTON RD AT STARVIEW LANE,Christian,5233000.707402733
2370,BIRCHMOUNT RD AT ROLARK DR,Christian,5233000.7317895815
2371,VALLEY WOODS RD AT BROOKBANKS DR,Christian,5233000.736344205
2372,FINCH AVE EAST AT KENNEDY RD,Christian,5233000.698676233
2373,SPADINA RD AT LOWTHER AVE,Christian,5233000.797704742
2374,VICTORIA PARK AVE AT PAGET RD NORTH SIDE,Christian,5233000.732999341
2375,UPHILL AVE AT WOODWARD AVE,Christian,5233000.73091217
2376,O'CONNOR DR AT AMSTERDAM AVE,Christian,5233000.780090044
2377,PAPE AVE AT FULTON AVE SOUTH SIDE,Christian,5233000.798594201
2378,WASHBURN WAY AT NAHANNI TER,Christian,5233000.716569737
2379,BINGHAM LOOP,Christian,5233000.817143689
2380,BRIMLEY RD AT WATERFIELD DR,Christian,5233000.742937889
2381,RATHBURN RD AT BIRCHCROFT RD,Christian,5233000.770446426
2382,GERRARD ST EAST AT SACKVILLE ST,Christian,5233000.814543769
2383,ST CLAIR AVE WEST AT WYCHWOOD AVE,Christian,5233000.779873559
2384,AVENUE RD AT HEATH ST WEST,Christian,5233000.779314655
2385,GRANDRAVINE DR AT KEELE ST,Christian,5233000.695482604
2386,ELLESMERE RD AT GANDER DR EAST SIDE,Christian,5233000.739979922
2387,WESTON RD AT IMOGENE AVE,Christian,5233000.690816609
2388,HUMBERLINE DR AT HOLYOAKE CRES (EAST) WEST SIDE,Christian,5233000.6821485935
2389,WILMINGTON AVE AT COMBE AVE,Christian,5233000.6966334535
2390,STARSPRAY LOOP AT LAWRENCE AVE EAST,Christian,5233000.756507059
2391,7675 MARKHAM RD,Christian,5233000.65945787
2392,MOORE AVE AT LUMLEY AVE,Christian,5233000.779092683
2393,COXWELL AVE AT EARL HAIG AVE NORTH SIDE,Christian,5233000.807196009
2394,PARLIAMENT ST AT RICHMOND ST EAST,Christian,5233000.822152695
2395,WELLAND AVE AT ST CLAIR AVE EAST,Christian,5233000.782532831
2396,DAVISVILLE AVE AT BELLE AYRE BLVD,Christian,5233000.772242594
2397,THE QUEENSWAY AT BERL AVE,Christian,5233000.813037632
2398,KEELE ST AT YPRES RD,Christian,5233000.761395554
2399,KIPLING AVE AT KIDRON VALLEY DR,Christian,5233000.664786183
2400,BURNHAMTHORPE RD AT BURNHAMTHORPE CRES,Christian,5233000.782938052
2401,HORNER AVE AT FIMA CRES,Christian,5233000.826179608
2402,RATHBURN RD AT ELMCREST RD,Christian,5233000.770322618
2403,WILSON AVE AT WALSH AVE,Christian,5233000.718838523
2404,COXWELL AVE AT O'CONNOR DR SOUTH SIDE,Christian,5233000.790140874
2405,WYNFORD DR AT GARAMOND CRT,Christian,5233000.762233872
2406,ISLINGTON AVE AT ST GEORGES BLVD,Christian,5233000.726315414
2407,SUPERTEST RD AT ALNESS ST,Christian,5233000.675231924
2408,JANE ST AT RITA DR NORTH SIDE,Christian,5233000.696926217
2409,BRIMLEY RD AT APPLEFIELD DR (SOUTH),Christian,5233000.746197769
2410,WESTON RD AT DORA SPENCER RD,Christian,5233000.749131311
2411,LAWRENCE AVE WEST AT SAGE AVE,Christian,5233000.740542015
2412,KINGSTON RD AT DUNDAS ST EAST,Christian,5233000.821193484
2413,MCNICOLL AVE AT PHARMACY AVE,Christian,5233000.686696767
2414,MCNICOLL AVE AT BRAMBLEBROOK AVE,Christian,5233000.688445345
2415,1900 EGLINTON AVE EAST,Christian,5233000.771307847
2416,DON MILLS RD AT CHIPPING RD,Christian,5233000.740342985
2417,VICTORIA PARK AVE AT GERRARD ST EAST NORTH SIDE,Christian,5233000.8109073825
2418,HORNER AVE AT EDILOU DR,Christian,5233000.826136043
2419,UPPER CANADA DR AT FAIRMEADOW AVE,Christian,5233000.713069296
2420,HOSKIN AVE AT TOWER RD (TRINITY COLLEGE),Christian,5233000.804027607
2421,GERRARD ST EAST AT JONES AVE,Christian,5233000.81554128
2422,ANNETTE ST AT KEELE ST,Christian,5233000.787126309
2423,WARDEN AVE AT MCNABB ST,Christian,5233000.659719397
2424,MARINE PARADE DR LOOP AT LAKE SHORE BLVD WEST,Christian,5233000.822253873
2425,KENNEDY RD AT DANCY AVE,Christian,5233000.693905789
2426,MORTIMER AVE AT INWOOD AVE WEST SIDE,Christian,5233000.7966732895
2427,KIPLING AVE AT THE KINGSWAY,Christian,5233000.75511677
2428,KINGSTON RD AT BEECH AVE,Christian,5233000.816795601
2429,DUFFERIN ST AT GLENGROVE AVE,Christian,5233000.7459333455
2430,SHEPPARD AVE EAST AT LONGMORE ST,Christian,5233000.707323385
2431,EGLINTON AVE WEST AT CALEDONIA RD,Christian,5233000.759293201
2432,MIDLAND AVE AT ELLESMERE RD,Christian,5233000.737155679
2433,CHERRY ST AT LAKE SHORE BLVD EAST,Christian,5233000.830967002
2434,WILSON AVE AT BATHURST ST,Christian,5233000.723845653
2435,LANSDOWNE AVE AT DUNDAS ST WEST,Christian,5233000.806257619
2436,GARY DR AT LOCKERBIE AVE WEST SIDE,Christian,5233000.726905189
2437,GLENCAIRN AVE AT DUFFERIN ST,Christian,5233000.748119237
2438,FINCH AVE EAST AT SANDHURST CIR (WEST),Christian,5233000.699853217
2439,FINCH AVE WEST AT ARDWICK BLVD (EAST),Christian,5233000.680367776
2440,SCARLETT RD AT FONTENAY CRT SOUTH SIDE,Christian,5233000.756286348
2441,STEELES AVE EAST AT KELVIN GROVE AVE,Christian,5233000.674067049
2442,FINCH AVE WEST AT JOHN GARLAND BLVD,Christian,5233000.682803281
2443,BLOOR ST WEST AT PARKSIDE DR,Christian,5233000.796885233
2444,DUFFERIN ST AT HUNTER AVE NORTH SIDE,Christian,5233000.760792048
2445,ROGERS RD AT GILBERT AVE,Christian,5233000.7691761535
2446,SPADINA AVE AT COLLEGE ST SOUTH SIDE,Christian,5233000.810060166
2447,MT PLEASANT RD AT DINNICK CRES,Christian,5233000.747922462
2448,BATHURST ST AT RAEBURN AVE,Christian,5233000.716925949
2449,SHEPPARD AVE EAST AT BESSARION RD EAST SIDE (BESSARION STN),Christian,5233000.708493994
2450,LAWRENCE AVE WEST AT BATHURST ST,Christian,5233000.742587784
2451,YONGE ST AT GROSVENOR ST,Christian,5233000.808747641
2452,SHERBOURNE ST AT ADELAIDE ST EAST NORTH SIDE,Christian,5233000.822946483
2453,BLOOR ST WEST AT MARTIN GROVE RD,Christian,5233000.788745049
2454,VICTORIA PARK AVE AT HARE GATE,Christian,5233000.694072501
2455,ROYAL YORK RD AT BLOOR ST WEST SOUTH SIDE,Christian,5233000.790682468
2456,KIPLING AVE AT PENLEA AVE SOUTH SIDE,Christian,5233000.681866933
2457,KEELE ST AT ANNETTE ST,Christian,5233000.787414973
2458,SANDRA RD AT ST CLAIR AVE EAST,Christian,5233000.786858307
2459,FAYWOOD BLVD AT CLANTON PARK RD,Christian,5233000.713697919
2460,SYMINGTON AVE AT PATON RD,Christian,5233000.795205927
2461,396 ATTWELL DR,Christian,5233000.711967418
2462,WILMINGTON AVE AT SEARLE AVE,Christian,5233000.699121243
2463,235 CARLAW AVE,Christian,5233000.8198923
2464,EAST AVE AT KIRKDENE DR,Christian,5233000.746671831
2465,WESTON RD AT RAY AVE,Christian,5233000.755038244
2466,MORNINGSIDE AVE AT TAMS RD,Christian,5233000.7342947
2467,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),Christian,5233000.7979709525
2468,HOLLINGER RD AT WATERMAN AVE,Christian,5233000.780038081
2469,STEELES AVE EAST AT LAURELEAF RD,Christian,5233000.6707263775
2470,DANFORTH AVE AT EAST LYNN AVE,Christian,5233000.805686719
2471,ELLESMERE RD AT CROCUS DR,Christian,5233000.735849257
2472,COSBURN AVE AT GLEDHILL AVE,Christian,5233000.794722335
2473,OSSINGTON AVE AT ARGYLE ST,Christian,5233000.814784224
2474,DRIFTWOOD AVE AT YEWTREE BLVD,Christian,5233000.685435044
2475,SHEPPARD AVE WEST AT YUKON LANE,Christian,5233000.701007617
2476,DRIFTWOOD AVE AT FINCH AVE WEST,Christian,5233000.682815812
2477,WILMINGTON AVE AT PURDON DR,Christian,5233000.687651044
2478,ALBION RD AT WESTMORE DR,Christian,5233000.673018428
2479,AVENUE RD AT LAWRENCE AVE WEST SOUTH SIDE,Christian,5233000.743611868
2480,YORK MILLS RD AT SILVERDALE CRES,Christian,5233000.729505862
2481,MCCOWAN RD AT LAWRENCE AVE EAST SCARBOROUGH GENERAL HOSPITAL,Christian,5233000.756477622
2482,OPPOSITE 35 OAK ST,Christian,5233000.726289443
2483,LAKE SHORE BLVD WEST AT SEVENTH ST,Christian,5233000.8369276235
2484,RUNNYMEDE RD AT ST CLAIR AVE WEST,Christian,5233000.776975147
2485,GERRARD ST EAST AT RATHMORE AVE,Christian,5233000.811866398
2486,WILSON AVE AT NORTHGATE DR,Christian,5233000.721790086
2487,THE QUEENSWAY AT SOUTH KINGSWAY,Christian,5233000.8115984
2488,BRIMLEY RD AT ELGAR AVE,Christian,5233000.7688588975
2489,PARK LAWN RD AT GARDINER EXPRESSWAY (WB ON RAMP),Christian,5233000.817635416
2490,STEELES AVE WEST AT PEARCE RD,Christian,5233000.662114573
2491,THE QUEENSWAY AT CULNAN AVE,Christian,5233000.811707634
2492,ISLINGTON AVE AT KINGSVIEW BLVD,Christian,5233000.7299655415
2493,DUPONT ST AT PALMERSTON AVE,Christian,5233000.790979005
2494,DYNAMIC DR AT TURBINA AVE,Christian,5233000.685709828
2495,QUEEN ST EAST AT BOULTON AVE,Christian,5233000.821926464
2496,QUEEN ST EAST AT ALTON AVE,Christian,5233000.822835784
2497,ROYAL YORK RD AT WESTON WOOD RD,Christian,5233000.742073501
2498,WILSON HEIGHTS BLVD AT WATERLOO AVE SOUTH SIDE,Christian,5233000.699976009
2499,DON MILLS RD AT MOATFIELD DR,Christian,5233000.726535415
2500,KENNEDY RD AT MALTA ST,Christian,5233000.802597375
2501,OPPOSITE 247 YONGE ST (TORONTO EATON CENTRE),Christian,5233000.817546819
2502,KENNEDY RD AT PENTLY CIR SOUTH SIDE,Christian,5233000.722092536
2503,WELLESLEY ST EAST AT PARLIAMENT ST WEST SIDE,Christian,5233000.807548273
2504,WILSON AVE AT RIDGE RD WEST SIDE,Christian,5233000.720857721
2505,JANE ST AT EAST DR,Christian,5233000.763543154
2506,FINCH AVE WEST AT DUNCANWOODS DR,Christian,5233000.680118648
2507,ST CLAIR AVE WEST AT MOULD AVE,Christian,5233000.776680342
2508,QUEEN ST WEST AT TECUMSETH ST,Christian,5233000.818672402
2509,EGLINTON AVE EAST AT FORMAN AVE,Christian,5233000.763734537
2510,ANNETTE ST AT MEDLAND ST,Christian,5233000.786638923
2511,CUMMER AVE AT SILVERVIEW DR,Christian,5233000.680643603
2512,DON MILLS RD AT CLIFFWOOD RD (NORTH),Christian,5233000.677194674
2513,LAWRENCE AVE EAST AT COLLINSGROVE RD,Christian,5233000.759451765
2514,MARTIN ROSS AVE AT BRISBANE RD (WEST),Christian,5233000.677802232
2515,MARKHAM RD AT ELLESMERE RD,Christian,5233000.7393038515
2516,263 CARRIER DR,Christian,5233000.663283445
2517,SUTHERLAND DR AT MILLWOOD RD WEST SIDE,Christian,5233000.77507014
2518,DAVENPORT RD AT LIGHTBOURN AVE,Christian,5233000.78405081
2519,DUFFERIN ST AT ST CLAIR AVE WEST,Christian,5233000.778314154
2520,ELLESMERE RD AT BRIMLEY RD,Christian,5233000.738026092
2521,YONGE ST AT FLORENCE AVE,Christian,5233000.709919797
2522,HULLMAR DR AT HISEY CRES (NORTH),Christian,5233000.665143522
2523,MCCOWAN RD AT BRIDLEY DR,Christian,5233000.6926163165
2524,BAYVIEW AVE AT BURLEIGH HEIGHTS DR SOUTH SIDE,Christian,5233000.694755583
2525,HIGH PARK AVE AT DUNDAS ST WEST SOUTH SIDE,Christian,5233000.783983671
2526,DUPONT ST AT OSLER ST,Christian,5233000.788117957
2527,1900 STEELES AVE WEST,Christian,5233000.66563074
2528,50 BETH NEALSON DR,Christian,5233000.772343872
2529,BLOOR ST WEST AT STERLING RD,Christian,5233000.797563208
2530,ROGERS RD AT GLENHOLME AVE,Christian,5233000.770917951
2531,AUKLAND RD AT DUNDAS ST WEST NORTH SIDE,Christian,5233000.7913944535
2532,FINCHDENE SQ AT FINCH AVE EAST,Christian,5233000.701736636
2533,LAWRENCE AVE EAST AT GREENHOLM CIRCT,Christian,5233000.757352988
2534,FINCH AVE WEST AT ISLINGTON AVE EAST SIDE,Christian,5233000.6799986875
2535,CALEDONIA RD AT RAITHERM RD,Christian,5233000.750288034
2536,BRENTCLIFFE RD AT WICKSTEED AVE,Christian,5233000.768390612
2537,GLENCAIRN AVE AT MARLEE AVE,Christian,5233000.74873884
2538,279 REXDALE BLVD,Christian,5233000.708688397
2539,TRETHEWEY DR AT PAULSON RD,Christian,5233000.753147893
2540,ISLINGTON AVE AT LEDUC DR NORTH SIDE,Christian,5233000.709542862
2541,BURNHAMTHORPE RD AT KIPLING AVE,Christian,5233000.779476677
2542,YORKLAND BLVD (NORTH) AT YORKLAND RD,Christian,5233000.715381553
2543,PROMENADE CIR AT EAST PROMENADE NORTH SIDE (MALL EAST ENT),Christian,5233000.651900533
2544,ST CLAIR AVE WEST AT EARLSCOURT AVE,Christian,5233000.778723088
2545,BROADVIEW AVE AT WOLFREY AVE,Christian,5233000.8048063805
2546,QUEEN ST EAST AT BROADVIEW AVE,Christian,5233000.821882332
2547,SHEPPARD AVE EAST AT LAPSLEY RD EAST SIDE,Christian,5233000.721824539
2548,VICTORIA PARK AVE AT BASSETT AVE,Christian,5233000.782640736
2549,DUNDAS ST EAST AT MUNRO ST,Christian,5233000.81786087
2550,FINCH AVE EAST AT LISZT GATE,Christian,5233000.690930969
2551,ORFUS RD AT DUFFLAW RD WEST SIDE,Christian,5233000.733982253
2552,BAY ST AT GERRARD ST WEST NORTH SIDE,Christian,5233000.8126623295
2553,LESLIE ST AT VAN HORNE AVE,Christian,5233000.697132968
2554,HAROLD EVANS CRES AT GORDON BAKER RD EAST SIDE,Christian,5233000.682384152
2555,MCCOWAN RD AT TRAIL RIDGE LANE,Christian,5233000.6170173315
2556,FINCH AVE EAST AT HEATHVIEW AVE,Christian,5233000.689355535
2557,BATHURST ST AT COLLEGE ST,Christian,5233000.809130167
2558,GRANDRAVINE DR AT GAMBELLO CRES,Christian,5233000.694390058
2559,WILSON AVE AT KEELE ST,Christian,5233000.721674282
2560,YONGE ST AT MCGLASHAN RD SOUTH SIDE,Christian,5233000.727058879
2561,CRAIGTON DR AT PHARMACY AVE WEST SIDE,Christian,5233000.7694263505
2562,OPPOSITE 100 WYNFORD DR,Christian,5233000.7615056755
2563,BAYVIEW AVE AT MILLWOOD RD,Christian,5233000.771398023
2564,600 COMMISSIONERS ST,Christian,5233000.830540773
2565,SCARLETT RD AT EDINBOROUGH CRT NORTH SIDE,Christian,5233000.76790028
2566,SHEPPARD AVE EAST AT MCCOWAN RD,Christian,5233000.719591129
2567,EVANS AVE AT WICKMAN RD WEST SIDE,Christian,5233000.816526422
2568,AVENUE RD AT LYTTON BLVD,Christian,5233000.752181587
2569,BIRCHMOUNT RD AT PARNELL AVE SOUTH SIDE,Christian,5233000.798941371
2570,DUNDAS ST EAST AT CHURCH ST,Christian,5233000.816967454
2571,MARTIN GROVE RD AT JOHN GARLAND BLVD,Christian,5233000.687757975
2572,BRIMLEY RD AT ST ANDREWS RD,Christian,5233000.746622422
2573,SHEPPARD AVE EAST AT DON MILLS RD WEST SIDE,Christian,5233000.710264114
2574,MCCOWAN RD AT NUGGET AVE,Christian,5233000.717334024
2575,GERRARD ST EAST AT WOODBINE AVE,Christian,5233000.811116494
2576,ST CLAIR AVE WEST AT BRITANNIA AVE,Christian,5233000.776857869
2577,DON MILLS RD AT ESTERBROOKE AVE,Christian,5233000.705943714
2578,DAWES RD AT SECORD AVE,Christian,5233000.8023606315
2579,MORTIMER AVE AT INWOOD AVE,Christian,5233000.796850814
2580,GARY DR AT DALBEATTIE AVE,Christian,5233000.727150882
2581,YONGE ST AT NORTON AVE,Christian,5233000.695762582
2582,BATHURST ST AT RIDGE HILL DR,Christian,5233000.75871319
2583,CHAPLIN CRES AT EGLINTON AVE WEST,Christian,5233000.762310265
2584,PHARMACY AVE AT KELLYVALE RD,Christian,5233000.737256041
2585,AVENUE RD AT ST CLEMENTS AVE,Christian,5233000.755891647
2586,THE DONWAY EAST AT DON MILLS RD,Christian,5233000.752990082
2587,GRANTBROOK ST AT BLAKE AVE,Christian,5233000.683281603
2588,MIDLAND AVE AT LAWRENCE AVE EAST,Christian,5233000.755117013
2589,HOLLINGER RD AT BERMONDSEY RD WEST SIDE,Christian,5233000.777637574
2590,KENNEDY RD AT MARILYN AVE SOUTH SIDE,Christian,5233000.714037072
2591,NORELCO DR AT FENMAR DR,Christian,5233000.675823299
2592,HIGHVIEW AVE AT KENNEDY RD WEST SIDE,Christian,5233000.80451289
2593,GULLIVER RD AT GULLIVER PARK,Christian,5233000.749027806
2594,ARLETA AVE AT JOHN LINDSAY CRT,Christian,5233000.698016318
2595,ALNESS ST AT STEELES AVE WEST SOUTH SIDE,Christian,5233000.666310279
2596,MACDONELL AVE AT SEAFORTH AVE,Christian,5233000.814544875
2597,SHORNCLIFFE AVE AT LOCKPORT AVE SOUTH SIDE,Christian,5233000.801000984
2598,MAIN ST AT SWANWICK AVE,Christian,5233000.812318203
2599,MCCOWAN RD AT BUR OAK AVE,Christian,5233000.609431946
2600,WESTON RD AT OXFORD DR SOUTH SIDE,Christian,5233000.756442145
2601,STEPHEN DR AT BERRY RD,Christian,5233000.806327181
2602,MT PLEASANT RD AT ST LEONARDS AVE,Christian,5233000.748408434
2603,MARLEE AVE AT VIEWMOUNT AVE SOUTH SIDE,Christian,5233000.750920377
2604,SHEPPARD AVE EAST AT TWYN RIVERS DR SOUTH SIDE,Christian,5233000.7260300815
2605,LAWRENCE AVE EAST AT CHERRYHILL AVE,Christian,5233000.761086275
2606,HORNER AVE AT EDILOU DR,Christian,5233000.825974809
2607,BAY ST AT HAGERMAN ST,Christian,5233000.817589542
2608,KEELE ST AT WYCOMBE RD,Christian,5233000.704798652
2609,DUFFERIN ST AT STAYNER AVE,Christian,5233000.7517636
2610,MORTIMER AVE AT ROOSEVELT RD,Christian,5233000.797290192
2611,SHEPPARD AVE WEST AT BATHURST ST,Christian,5233000.705280806
2612,HULLMAR DR AT BIMINI CRES (SOUTH),Christian,5233000.67247562
2613,FINCH AVE EAST AT ADIRONDACK GATE,Christian,5233000.698561692
2614,CRESCENT RD AT ROSEDALE RD EAST SIDE,Christian,5233000.794461272
2615,JANE ST AT LAMBTON AVE NORTH SIDE,Christian,5233000.761140077
