,stop_name,closest_station,dist
2657,BLOOR ST WEST AT DUFFERIN ST,DUFFERIN ST AT BLOOR ST WEST (DUFFERIN STATION),0.0003235567956353347
2658,AVENUE RD AT WOBURN AVE,LAWRENCE STATION - NORTHBOUND PLATFORM,0.014283712297574127
2659,LUMSDEN AVE AT GLEDHILL AVE,WOODBINE STATION - EASTBOUND PLATFORM,0.007317439032882117
2660,BAY ST AT ST JOSEPH ST NORTH SIDE,YONGE ST AT WELLESLEY ST (WELLESLEY STATION),0.003209124802808673
2661,UNDERPASS GATE AT ROYWOOD DR WEST SIDE,DON MILLS STATION,0.01629746096789101
2662,OPPOSITE 125 NORFINCH DR,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.02106740657983004
2663,BERMONDSEY RD AT BARTLEY DR,MAIN STREET STATION - WESTBOUND PLATFORM,0.03316946916969989
2664,OVERLAND DR AT PAPERBIRCH DR (EAST) EAST SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.03207708393853993
2665,HOTSPUR RD AT NEPTUNE DR,WILSON STATION TEMPORARY BUS BAY 5,0.01353067041945772
2666,HULLMAR DR AT RUTHMAR CRES (SOUTH),HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.021384130307305373
2667,MEADOWVALE RD AT KINGSTON RD,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.03190370964324813
2668,ELLESMERE RD AT BELLAMY RD NORTH,MCCOWAN STATION - PLATFORM,0.009187862918002368
2669,FINCH AVE EAST AT VICTORIA PARK AVE,DON MILLS STATION,0.02160821473421271
2670,KIPLING AVE AT TORLAKE CRES (NORTH),KIPLING STATION,0.026445583827929654
2671,OAKWOOD AVE AT DAVENPORT RD,DUFFERIN STATION - EASTBOUND PLATFORM,0.01393427787866923
2672,BATHURST ST AT CODSELL AVE,OPPOSITE 1042 SHEPPARD AVE WEST- SHEPPARD WEST STATION,0.024040527802026344
2673,ROYAL YORK RD AT CHAPMAN RD,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.020842347516538323
2674,PARK LAWN RD AT LAKE SHORE BLVD WEST NORTH SIDE,JANE STATION - WESTBOUND PLATFORM,0.02656716915668721
2675,SHEPPARD AVE EAST AT GATEFORTH DR,MCCOWAN STATION - PLATFORM,0.029033125305414145
2676,BRIDGELAND AVE AT DUFFERIN ST,YORKDALE RD AT GO TERMINAL (YORKDALE STATION),0.009252633138732102
2677,KENNEDY RD AT CORVETTE AVE,KENNEDY STATION - WESTBOUND PLATFORM,0.0069481727813877
2678,TOURNAMENT DR AT UPPER HIGHLAND CRES,YORK MILLS STATION,0.009272115670112761
2679,KENNEDY RD AT TREVERTON DR NORTH SIDE,EGLINTON AVE EAST AT KENNEDY STATION,0.0026990007410162943
2680,ST CLAIR AVE EAST AT PRESLEY AVE,WARDEN STATION,0.00836120398027781
2681,KIPLING AVE AT EGLINTON AVE WEST,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.02986772761694666
2682,DUFFERIN ST AT DUPONT ST,DUFFERIN STATION - WESTBOUND PLATFORM,0.008326016394410376
2683,MIDDLEFIELD RD AT PEBBLEWOOD AVE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.0444576255326343
2684,MCRAE DR AT LAIRD DR,MILLWOOD RD AT VILLAGE STATION RD,0.009996092236476862
2685,DRIFTWOOD AVE AT DRIFTWOOD CRT,PIONEER VILLAGE STATION,0.011282475836443354
2686,OLD FINCH AVE AT BINGLEY RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.06464521532952158
2687,QUEEN ST WEST AT AUGUSTA AVE,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),0.01261173818314555
2688,240 BRIDGELAND AVE,YORKDALE RD AT GO TERMINAL (YORKDALE STATION),0.019566654415106237
2689,SHEPPARD AVE EAST AT AMETHYST RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.015387389544686545
2690,DANFORTH RD AT WOLFE AVE,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.010056764340477288
2691,FOXWELL ST AT SCARLETT RD EAST SIDE,OLD MILL STATION,0.020084341413149596
2692,CALVINGTON DR AT FORTHBRIDGE CRES,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.03062895579350196
2693,ST CLAIR AVE EAST AT FERMOY RD,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.016928046461428845
2694,BEDFORD RD AT DUPONT ST,DUPONT ST AT SPADINA RD (DUPONT STATION) EAST SIDE,0.0065695311857049046
2695,KIPLING AVE AT ALBION RD,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.0375361241073181
2696,KIPLING AVE AT NUGENT RD,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.015791936296732714
2697,SHEPPARD AVE EAST AT AMETHYST RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.01570122874172394
2698,PHARMACY AVE AT CONROY AVE,VICTORIA PARK STATION - EASTBOUND PLATFORM,0.007683816304415532
2699,FINCH AVE WEST AT TOBERMORY DR,PIONEER VILLAGE STATION,0.017632304046834586
2700,BLOOR ST WEST AT DUNDAS ST WEST,DUNDAS WEST STATION,0.0009141515191662331
2701,49 MABELLE AVE,ISLINGTON STATION - WESTBOUND PLATFORM,0.0037006114359655587
2702,WASHBURN WAY AT GRIFFEN DR SOUTH SIDE,MCCOWAN STATION - PLATFORM,0.03249329730882456
2703,O'CONNOR DR AT WOLVERTON AVE,PAPE STATION,0.014068393867107332
2704,KEELE ST AT TILBURY DR,DOWNSVIEW PARK STATION - SOUTHBOUND PLATFORM,0.02326665066139892
2705,MARKHAM RD AT SHEPPARD AVE EAST,MCCOWAN STATION - PLATFORM,0.022556333478646724
2706,THE EAST MALL AT VALHALLA INN RD,KIPLING STATION,0.02221332690075299
2707,350 STEELES AVE WEST,YONGE ST AT BISHOP AVE NORTH SIDE (FINCH STATION),0.02120727943418771
2708,JANE ST AT GORDON MACKAY RD SOUTH SIDE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.01725479356584708
2709,WILSON HEIGHTS BLVD AT COCKSFIELD AVE,OPPOSITE 1042 SHEPPARD AVE WEST- SHEPPARD WEST STATION,0.004478626798467481
2710,STEELES AVE WEST LOOP AT MARTIN GROVE RD,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06681573175532643
2711,ANNETTE ST AT CLENDENAN AVE,HIGH PARK STATION - WESTBOUND PLATFORM,0.009413868758381717
2712,LESLIE ST AT VAN HORNE AVE,FINCH AVE EAST AT OLD CUMMER GO STATION,0.006677666134212045
2713,THE QUEENSWAY AT ELLIS AVE,HIGH PARK STATION - WESTBOUND PLATFORM,0.01608062265585822
2714,2275 MARKHAM RD,MCCOWAN STATION - PLATFORM,0.03659575945379011
2715,KIPLING AVE AT BYWOOD DR,KIPLING STATION,0.019285562734853882
2716,REXDALE BLVD AT TIDEMORE AVE WEST SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.021792851878537113
2717,CARLAW AVE AT LAKE SHORE BLVD EAST,PAPE STATION - EASTBOUND PLATFORM,0.02474253503584958
2718,VICTORIA PARK AVE AT CLYDESDALE DR,DON MILLS STATION,0.019577710795699966
2719,LAWRENCE AVE EAST AT BENNETT RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.03580948011350561
2720,WESTON RD AT MAINSHEP RD,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.03710223207570636
2721,VICTORIA PARK AVE AT GORDON BAKER RD,DON MILLS STATION,0.034842858450476834
2722,DUNDAS ST WEST AT BATHURST ST (TORONTO WESTERN HOSPITAL),BATHURST STATION - EASTBOUND PLATFORM,0.014450006782000376
2723,SHEPPARD AVE EAST AT BLUE RIDGE RD WEST SIDE,SHEPPARD AVE EAST AT BURBANK DR (BESSARION STATION),0.0014791362344169971
2724,BLOOR ST WEST AT THE KINGSWAY,OLD MILL STATION,0.0043959447221308245
2725,STEELES AVE WEST AT FUTURITY GATE,FINCH WEST STATION,0.02663367285975313
2726,MCRAE DR AT SUTHERLAND DR WEST SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.010320168845521163
2727,MIDLAND AVE AT EGLINTON AVE EAST NORTH SIDE,KENNEDY STATION,0.0055584264859748645
2728,FINCH AVE WEST AT CHESSWOOD DR WEST SIDE,SHEPPARD AVE WEST AT VITTI ST (DOWNSVIEW PARK STATION),0.012573005448182717
2729,1245 MARTIN GROVE RD,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.01470394511687076
2730,PAPE AVE AT WROXETER AVE,PAPE STATION - EASTBOUND PLATFORM,0.005020616396419066
2731,106 LANSDOWNE AVE,LANSDOWNE AVE AT WADE AVE (LANSDOWNE STATION),0.015815003825483422
2732,YONGE BLVD AT APSLEY RD,YONGE ST AT WILSON AVE (YORK MILLS STATION),0.00796939150751169
2733,KIPLING AVE AT GENTHORN AVE NORTH SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.020414013544623282
2734,MIDLAND AVE AT MIDWEST RD (NORTH),MIDLAND STATION - EASTBOUND PLATFORM,0.004477158138818689
2735,PRINCE EDWARD DR SOUTH AT EDGEMORE DR NORTH SIDE,ROYAL YORK STATION - EASTBOUND PLATFORM,0.005560868727085432
2736,DUNDAS ST WEST AT ACORN AVE,KIPLING STATION,0.0029402817892100427
2737,WARDEN AVE AT STEELES AVE EAST,DON MILLS STATION,0.04832058511648858
2738,COLONEL SAMUEL SMITH PARK DR,KIPLING STATION,0.047062142088943555
2739,MARKHAM RD AT KIRKHAM DR,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.03226874081832255
2740,WESTON RD AT SENECA AVE,HIGH PARK STATION - WESTBOUND PLATFORM,0.027707908708525755
2741,BLOOR ST WEST AT ST GEORGE ST,ST GEORGE STATION - WESTBOUND PLATFORM,0.0006350503917038501
2742,DUNDAS ST WEST AT INDIAN ROAD CRES,KEELE STATION,0.009657341507892079
2743,ROYAL YORK RD AT ROYALEIGH AVE SOUTH SIDE,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.022815033333317452
2744,SHEPPARD AVE WEST AT WILMINGTON AVE,OPPOSITE 1042 SHEPPARD AVE WEST- SHEPPARD WEST STATION,0.010106718953242099
2745,EGLINTON AVE EAST AT DON VALLEY PKWY WEST SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.03258465764743031
2746,CUMMER AVE AT SNOWCREST AVE (EAST),FINCH AVE EAST AT OLD CUMMER GO STATION,0.013588211140535366
2747,MARKHAM RD AT LAWRENCE AVE EAST,BELLAMY RD NORTH AT EGLINTON AVE EAST NORTH SIDE - EGLINTON GO STATION,0.020324739850729957
2748,WILMINGTON AVE AT COMBE AVE,OPPOSITE 1042 SHEPPARD AVE WEST- SHEPPARD WEST STATION,0.011000450990755821
2749,DUNDAS ST WEST AT OSSINGTON AVE,OSSINGTON STATION - EASTBOUND PLATFORM,0.014054947776491376
2750,CLIFF ST AT ALLIANCE AVE NORTH SIDE,RUNNYMEDE STATION - WESTBOUND PLATFORM,0.027763861204807647
2751,HOLLINGER RD AT CURITY AVE,WOODBINE STATION - EASTBOUND PLATFORM,0.023991998749581193
2752,300 ATKINSON AVE,YONGE ST AT BISHOP AVE NORTH SIDE (FINCH STATION),0.04345287549748383
2753,LAKE SHORE BLVD WEST AT HILLSIDE AVE,OLD MILL STATION - EASTBOUND PLATFORM,0.03832157388468917
2754,ISLINGTON AVE AT LAKE SHORE BLVD WEST,KIPLING STATION - SUBWAY PLATFORM,0.04753883675481072
2755,THE QUEENSWAY AT PARK LAWN RD,OLD MILL STATION - EASTBOUND PLATFORM,0.020489081629001694
2756,ATTWELL DR AT CARLSON CRT,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.025372471144912274
2757,SHEPPARD AVE EAST AT BRIMLEY RD,SCARBOROUGH CENTRE STATION,0.016451733799200566
2758,WESTON RD AT OXFORD DR,WESTON RD AT WRIGHT AVE (WESTON GO STATION),0.021701301804264397
2759,HUMBERLINE DR AT CLAIREVILLE DR (SOUTH),BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.06085239079115554
2760,BAYVIEW AVE AT YORK MILLS RD SOUTH SIDE,SHEPPARD AVE EAST AT BAYVIEW AVE EAST SIDE (BAYVIEW STATION),0.019578535312943277
2761,O'CONNOR DR AT WARLAND AVE,PAPE STATION,0.014089731615615414
2762,MIDLAND AVE AT DORCOT AVE,LAWRENCE EAST STATION - NORTHBOUND PLATFORM,0.007780561033751877
2763,BARBER GREENE RD AT SOUTHILL DR WEST SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.02916998693863749
2764,DAVENPORT RD AT SALEM AVE,DUFFERIN STATION - EASTBOUND PLATFORM,0.013540394233552678
2765,ISLINGTON AVE AT ELMHURST DR,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.018729665480192448
2766,BROADVIEW AVE AT MILLBROOK CRES,BROADVIEW STATION,0.00610141139409694
2767,LESLIE ST AT TALWOOD DR (NORTH),LESLIE ST AT ORIOLE GO STATION SOUTH SIDE,0.0268163554943674
2768,DUNDAS ST WEST AT HIGHWAY 427,KIPLING STATION,0.020308015388008898
2769,MIDLAND AVE AT BROADBENT AVE,KENNEDY STATION,0.006951530047410037
2770,BAYVIEW AVE AT ARGONNE CRES,FINCH AVE EAST AT OLD CUMMER GO STATION,0.02421512289870556
2771,KENNEDY RD AT GLAMORGAN AVE SOUTH SIDE,ELLESMERE STATION,0.005019784258316752
2772,MT PLEASANT RD AT MT PLEASANT CEMETERY,ST CLAIR STATION,0.010268559246558775
2773,CUMMER AVE AT MAXOME AVE,FINCH AVE EAST AT YONGE ST (FINCH STATION),0.016645713472251182
2774,MILL RD AT BURNHAMTHORPE LOOP,RENFORTH STATION,0.02422132073194798
2775,COMMANDER BLVD AT MCCOWAN RD WEST SIDE,SCARBOROUGH CENTRE STATION,0.021964291133568126
2776,4545 STEELES AVE WEST,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.0185715629121492
2777,WARDEN AVE AT HYMUS RD,WARDEN STATION - EASTBOUND PLATFORM,0.00901948479682106
2778,ROYAL YORK RD AT TREMAYNE AVE,ROYAL YORK STATION,0.0037319894158413455
2779,AIRPORT RD AT ORLANDO DR,RENFORTH STATION,0.05051988888547124
2780,BAYVIEW AVE AT CITATION DR NORTH SIDE,BAYVIEW AVE AT SHEPPARD AVE EAST (BAYVIEW STATION),0.008177747367089419
2781,640 CORONATION DR,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.0316869323538898
2782,DON MILLS RD AT BOND AVE,LESLIE ST AT ORIOLE GO STATION SOUTH SIDE,0.02684040798870932
2783,ARCOT BLVD AT ALBION RD,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.025042878129313346
2784,REXDALE BLVD AT QUEENS PLATE DR (EAST) EAST SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.0281362480796529
2785,ST CLAIR AVE EAST AT MARSH RD,ST CLAIR AVE EAST AT LINDEN AVE - SCARBOROUGH GO STATION,0.008410195954909582
2786,SPADINA AVE AT WILLCOCKS ST,SPADINA STATION,0.006159533261537023
2787,THE WEST MALL AT EVA RD,KIPLING STATION,0.028928235134550558
2788,SENLAC RD AT CHURCHILL AVE,YONGE ST AT PARK HOME AVE (NORTH YORK CENTRE STATION),0.014267915509983083
2789,BIRCHMOUNT RD AT MICRO CRT,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.050475433281947917
2790,OLD WESTON RD AT STEELES AVE WEST,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.023517571834694065
2791,SOUTH DR AT MAY ST,SHERBOURNE STATION - WESTBOUND PLATFORM,0.005541132375247959
2792,HIGHWAY 27 AT QUEENS PLATE DR SOUTH SIDE (WOODBINE MALL),BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.036234791747706455
2793,STEELES AVE WEST AT SHALE GATE,FINCH WEST STATION,0.018034297130748014
2794,BRIMLEY RD AT ELLESMERE RD SOUTH SIDE,SCARBOROUGH CENTRE STATION,0.0052326755106764395
2795,EVANS AVE AT NORTH CARSON ST,KIPLING STATION,0.024240557439958985
2796,AVENUE RD AT HILLHURST BLVD,EGLINTON STATION,0.01332725358053813
2797,MARKHAM RD AT ELSON ST,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.04267611047178255
2798,MCNICOLL AVE AT DON MILLS RD,FINCH AVE EAST AT OLD CUMMER GO STATION,0.01845576183744033
2799,LAWRENCE AVE EAST AT MEADOWVALE RD EAST SIDE,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.025336426918574993
2800,2450 BIRCHMOUNT RD (STEPHEN LEACOCK COLLEGIATE),SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.01557522834503158
2801,EGLINTON AVE WEST AT GILBERT AVE,EGLINTON WEST STATION,0.027953901784900648
2802,ELLESMERE RD AT OAKLEY BLVD,MIDLAND STATION - EASTBOUND PLATFORM,0.0034138636469488795
2803,GERRARD ST EAST AT CARLAW AVE,PAPE STATION - WESTBOUND PLATFORM,0.012473791925474218
2804,KIPLING AVE AT NEW TORONTO ST,KIPLING STATION,0.03743642603133966
2805,OSSINGTON AVE AT SALVADOR ALLENDE CRT,OSSINGTON AVE AT NORTHUMBERLAND ST (OSSINGTON STATION),0.009975670403539168
2806,BATHURST ST AT FISHERVILLE RD,YONGE ST AT HENDON AVE (FINCH STATION),0.03082054361946678
2807,MARKHAM RD AT PASSMORE AVE,MARKHAM RD AT STATION ST - MARKHAM GO STATION,0.05276515494149132
2808,BRIMLEY RD AT PORT ROYAL TRAIL (NORTH),SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.04083948268526934
2809,BURNHAMTHORPE RD AT APPLEBY RD,KIPLING STATION - EASTBOUND PLATFORM,0.016389009274508634
2810,OAKWOOD AVE AT VAUGHAN RD,EGLINTON WEST STATION,0.008178281726617465
2811,WARDEN AVE AT DENISON ST,DON MILLS STATION,0.05482787789072224
2812,KIPLING AVE AT HUNTING RIDGE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.02570680162914233
2813,OLD KINGSTON RD AT MORRISH RD WEST SIDE,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.03802402887648463
2814,WOODBINE AVE AT SAMMON AVE,WOODBINE STATION - WESTBOUND PLATFORM,0.004761067317314606
2815,BERRY RD AT CLOVERHILL RD EAST SIDE,OLD MILL STATION - EASTBOUND PLATFORM,0.013064103069092838
2816,MCNICOLL AVE AT CLANSMAN BLVD,FINCH AVE EAST AT OLD CUMMER GO STATION,0.014052063336041436
2817,EGLINTON AVE EAST AT BRENTCLIFFE RD WEST SIDE,MILLWOOD RD AT VILLAGE STATION RD,0.01289782097875667
2818,PETROLIA RD AT STEELES AVE WEST SOUTH SIDE,FINCH WEST STATION,0.016431524122859958
2819,WILLOWDALE AVE AT REVCOE DR SOUTH SIDE,FINCH STATION,0.00724083427513436
2820,FINCH AVE WEST AT ALEXDON RD EAST SIDE,FINCH WEST STATION,0.005663384588740347
2821,ROYAL YORK RD AT FRANKWOOD RD,ROYAL YORK STATION - EASTBOUND PLATFORM,0.02021243755710424
2822,STEELES AVE EAST AT OPPOSITE WALKWAY TO ENCHANTED HILLS CRES,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.042674456258981766
2823,100 LESMILL RD,LESLIE ST AT ORIOLE GO STATION SOUTH SIDE,0.010161766234277876
2824,PHARMACY AVE AT SINGLETON RD,WARDEN STATION,0.028246647960414685
2825,FINCH AVE WEST AT DAMASCUS DR,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.04425225802148338
2826,UPPER CANADA DR AT FAIRMEADOW AVE,SHEPPARD-YONGE STATION - SUBWAY PLATFORM,0.011343400063473365
2827,LANSDOWNE AVE AT GLENCAIRN AVE SOUTH SIDE,LAWRENCE WEST STATION,0.01918969674069691
2828,GERRARD ST EAST AT COXWELL AVE,COXWELL STATION,0.01172792313242316
2829,QUEEN ST WEST AT SORAUREN AVE,LANSDOWNE AVE AT WADE AVE (LANSDOWNE STATION),0.01936686391753204
2830,ANNETTE ST AT GILMOUR AVE,RUNNYMEDE STATION - WESTBOUND PLATFORM,0.008793396158481126
2831,KINGSTON RD AT BIRCHMOUNT RD,WARDEN STATION - WESTBOUND PLATFORM,0.02445391185475212
2832,DUFFERIN ST AT MARTIN ROSS AVE,DOWNSVIEW PARK STATION - SOUTHBOUND PLATFORM,0.024191468103447744
2833,EGLINTON AVE WEST AT RENFORTH DR,RENFORTH STATION,0.00435464177630806
2834,MANITOBA DR AT NOVA SCOTIA AVE WEST SIDE,OSSINGTON STATION - EASTBOUND PLATFORM,0.02788383411584805
2835,DON MILLS RD AT LEITH HILL RD NORTH SIDE,DON MILLS STATION,0.0015177328486934067
2836,YONGE ST AT KEMPFORD BLVD,FINCH AVE WEST AT YONGE ST (FINCH STATION),0.00284648643066665
2837,ISLINGTON AVE AT WINNIPEG RD,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.022483250165400988
2838,THE WEST MALL CRES AT DUNDAS ST WEST SOUTH SIDE,KIPLING STATION,0.027992926034976832
2839,OPPOSITE 1451 AVENUE RD (HAVERGAL COLLEGE),LAWRENCE AVE WEST AT YONGE ST (LAWRENCE STATION),0.013571810859270408
2840,THE WESTWAY AT EPPING ST,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.023944698139675077
2841,STEELES AVE WEST AT PETER KAISER GATE,HIGHWAY 407 STATION - NORTHBOUND PLATFORM,0.00985420869476128
2842,LAWRENCE AVE EAST AT BEECHGROVE DR,LAWRENCE AVE EAST AT EAST AVE - ROUGE HILL GO STATION,0.03143796752336383
2843,PARK LAWN RD AT LORNE AVE,OLD MILL STATION - EASTBOUND PLATFORM,0.01869653029307996
2844,BLOOR ST WEST AT OLD MILL RD,OLD MILL STATION,0.003798008425481039
2845,MORNINGVIEW TRAIL AT SEWELLS RD,KINGSTON RD AT CELESTE DR EAST SIDE - GUILDWOOD GO STATION,0.06253788343876349
2846,STEELES AVE WEST AT KIPLING AVE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.0602958293167989
2847,MIDDLEFIELD RD AT ARBOR LOW GATE,SCARBOROUGH CENTRE STATION,0.0373391600601827
2848,THE DONWAY WEST AT LAWRENCE AVE EAST,LESLIE ST AT ORIOLE GO STATION SOUTH SIDE,0.03509723322428741
2849,GARNETT JANES RD AT TWELFTH ST EAST SIDE,KIPLING STATION,0.04410692354948364
2850,DUPONT ST AT EDWIN AVE EAST SIDE,DUNDAS WEST STATION - WESTBOUND PLATFORM,0.0080497918606661
2851,BRIMORTON DR AT DALEHURST AVE,KINGSTON RD AT CELESTE DR WEST SIDE - GUILDWOOD GO STATION,0.02021740210807579
2852,DONCLIFFE LOOP AT GLEN ECHO RD,LAWRENCE STATION - NORTHBOUND PLATFORM,0.008415812794965848
2853,LAIRD DR AT MCRAE DR,MILLWOOD RD AT VILLAGE STATION RD,0.010415581020766042
2854,2200 ISLINGTON AVE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.011903413460011874
2855,CHAPLIN CRES AT COLIN AVE,DAVISVILLE STATION - NORTHBOUND PLATFORM,0.0022737029269509763
2856,DUNDAS ST WEST AT DUPONT ST,KEELE STATION - EASTBOUND PLATFORM,0.008715984855429876
2857,QUEEN ST EAST AT LOGAN AVE,PAPE STATION - WESTBOUND PLATFORM,0.019503903737458795
2858,TANDRIDGE CRES AT BYNG AVE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.02671762274229385
2859,SENTINEL RD AT DERRYDOWN RD,KEELE ST AT FINCH AVE WEST NORTH SIDE (FINCH WEST STATION),0.00974243732338356
2860,BERMONDSEY RD AT EGLINTON AVE EAST SOUTH SIDE,WARDEN STATION,0.03662738812691269
2861,WILMINGTON AVE AT SEARLE AVE,OPPOSITE 1042 SHEPPARD AVE WEST- SHEPPARD WEST STATION,0.00985231099792735
2862,ST CLAIR AVE WEST AT JANE ST,OLD MILL STATION,0.017325356590846778
2863,BIRCHMOUNT RD AT COMSTOCK RD,EGLINTON AVE EAST AT KENNEDY STATION,0.01190649108680292
2864,PAPE AVE AT WROXETER AVE,PAPE STATION - EASTBOUND PLATFORM,0.004770218024365224
2865,MAYBROOK DR AT MCNICOLL AVE,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.045132530197191476
2866,GRANTBROOK ST AT BLAKE AVE NORTH SIDE,FINCH AVE WEST AT YONGE ST (FINCH STATION),0.016021136819842623
2867,GORDON BAKER RD AT SPARKS AVE,FINCH AVE EAST AT OLD CUMMER GO STATION,0.02993097372289289
2868,DUFFERIN ST AT STEELES AVE WEST SOUTH SIDE,FINCH WEST STATION,0.029738044875210513
2869,DAWES RD AT DANFORTH AVE NORTH SIDE,MAIN STREET STATION - EASTBOUND PLATFORM,0.003983044564152658
2870,QUEEN'S PARK AT CHARLES ST WEST NORTH SIDE (MUSEUM STATION),QUEEN'S PARK AT CHARLES ST WEST NORTH SIDE (MUSEUM STATION),0.0
2871,THE WEST MALL CRES AT THE WEST MALL,KIPLING STATION,0.025637983013486364
2872,DUNDAS ST WEST AT AUKLAND RD,KIPLING STATION,0.002149979069667719
2873,STEINWAY BLVD AT STEELES AVE WEST SOUTH SIDE,BELFIELD RD AT SHAFT RD WEST SIDE - ETOBICOKE NORTH GO STATION,0.07265797857083521
2874,SHEPPARD AVE WEST AT JOHN DRURY DR,SHEPPARD AVE WEST AT VITTI ST (DOWNSVIEW PARK STATION),0.00624230790653278
2875,MIDDLEFIELD RD AT SELECT AVE,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.04697346971429351
2876,BAYVIEW AVE AT FOREST HEIGHTS BLVD,SHEPPARD AVE EAST AT BAYVIEW AVE EAST SIDE (BAYVIEW STATION),0.008657745780519803
2877,6900 AIRPORT RD (INTERNATIONAL CENTRE - SOUTH ENTRANCE),RENFORTH STATION,0.06009407479944346
2878,DANFORTH RD AT TYNE CRT,KENNEDY STATION,0.01461846127333733
2879,ELMHURST DR AT REDWATER DR WEST SIDE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.018243703708403926
2880,ISLINGTON AVE AT GOSFIELD GATE,KIPLING AVE AT BELFIELD RD - ETOBICOKE NORTH GO STATION,0.02107250163127297
2881,FINCH AVE EAST AT MCCOWAN RD,SHEPPARD AVE EAST AT REIDMOUNT AVE - AGINCOURT GO STATION,0.030223258874584016
2882,ROYAL YORK RD AT ANGLESEY BLVD,ROYAL YORK STATION,0.019712675363832987
2883,MCCOWAN RD AT 16TH AVE,MCCOWAN RD AT BULLOCK DR - CENTENNIAL GO STATION,0.012382750098421462
2884,KIPLING AVE AT BIRMINGHAM ST,KIPLING STATION,0.04093884718699521
2885,MAIN ST AT DANFORTH AVE,MAIN STREET STATION,0.0005972001339610394
